"error" "RP" "HH" "GK" "EE" "AP" "PL" "LP" "FL" "TP" "AA" "IK" "LT" "NP" "RA" "NA." "DA" "CA" "EA" "QA" "GA"
0.048665317529151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0
0.164007880063393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0313715046604528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0285663447695767 0 0 0 0 0 0.1 0.05 0 0 0.1 0 0 0 0 0 0 0 0.05 0.05 0
0.1569383051872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0444171547326658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133333333333333
0.0373308199012984 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0694953020398909 0 0 0 0.153846153846154 0 0 0.0769230769230769 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0
0.0643073608879802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0411354145372777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0435376757645836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0
0.0338313526293786 0 0 0 0 0 0 0.032258064516129 0.032258064516129 0 0 0 0 0 0 0 0 0 0 0 0
0.03186801740808 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0 0 0 0 0
0.0536397591279823 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0285133951738454 0 0 0 0.0416666666666667 0 0 0 0 0 0 0.0416666666666667 0 0 0 0 0 0 0 0 0
0.0428223399719837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0746119906896871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0372335069766455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0349656613914602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0
0.027439322142486 0 0 0 0 0 0 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0739745479099095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.10270918013502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0941541152437249 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0.0714285714285714 0 0 0 0 0
0.0443887845265428 0 0 0 0 0 0 0 0 0 0.230769230769231 0 0 0 0 0 0 0 0 0 0
0.0668244504552555 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0.0909090909090909 0 0
0.0424567413316226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0305563424785896 0 0 0 0.0625 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0
0.074158594335191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0346584360918619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0474301343154246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0
0.041530061124187 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0899977643180012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0
0.0412147760860093 0 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0 0 0
0.033871155074624 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0384615384615385 0 0
0.0562833224771416 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0.0909090909090909 0 0 0 0 0
0.0593009056680575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0291834237484913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0347003154574132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0304730410655312 0 0 0 0.1 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0
0.0382747050309224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0372863967170016 0 0 0 0 0 0 0 0 0 0 0 0.0434782608695652 0 0 0 0 0 0 0 0
0.0412354071228018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.061552453356644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0
0.0388920211904856 0 0 0 0 0 0.111111111111111 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0336443723194622 0 0 0 0.0714285714285714 0.0714285714285714 0 0.0714285714285714 0.0714285714285714 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0
0.0491050649515508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0353501226940878 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.05 0 0 0
0.0482907021136292 0 0 0 0.1875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0687263531201533 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714
0.0270538276674677 0.0333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333333333333333 0 0 0 0.0333333333333333
0.0756285522254631 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0
0.0515004295405396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0627510085467 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0.0909090909090909 0 0
0.0463905830853208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0413155361154363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0 0 0
0.0452221427177519 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0597658232748607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0688412621311101 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0
0.0442776160563812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0.0714285714285714
0.0344272716436887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0
0.042753627664766 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0.0909090909090909 0
0.0495385518619021 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0
0.0762266712359107 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0949763668924833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0284195629278568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
0.0950326055826046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0469568886892365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0457579215540578 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0
0.0760937196618009 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0.1 0 0
0.0464155185063033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0
0.0304446338737959 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0 0 0 0 0
0.0266643449997098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625
0.0329563117243358 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0
0.0372122665456862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0
0.0607483647726571 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0 0 0 0 0 0 0
0.0808971824575968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0327370891795255 0 0 0 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0359604623189164 0 0 0 0 0 0 0 0 0 0.0526315789473684 0 0.0526315789473684 0 0 0 0 0 0 0.0526315789473684 0
0.0546316968719461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0324028245231967 0 0 0 0 0.0344827586206897 0 0 0 0 0.0344827586206897 0 0.0344827586206897 0 0 0 0 0.0344827586206897 0.0344827586206897 0 0
0.0545760799612271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0
0.0906179866451871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0516570740698942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0324812544222468 0 0 0 0.153846153846154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.098562424165569 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.026397365667983 0 0 0 0 0 0 0.0434782608695652 0 0 0 0 0.0434782608695652 0 0 0 0 0 0 0 0
0.0416783506662927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0459392448950795 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0
0.0348693673933668 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0382116820966949 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0 0 0 0
0.0501173364623057 0 0 0 0 0.125 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0
0.0729755214100898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0279988525060448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0286929335036644 0 0 0 0 0 0.0625 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0504778530638813 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153846153846154 0.0769230769230769 0
0.043591316236695 0 0 0 0 0 0 0 0 0.0416666666666667 0 0 0 0 0 0 0 0 0 0 0
0.0339801230477995 0 0 0 0 0.0588235294117647 0 0.0588235294117647 0 0 0 0 0 0 0 0 0.0588235294117647 0 0 0 0
0.0501389481113349 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0602752561190125 0 0 0 0.285714285714286 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0
0.037091649073933 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0772943790959408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0.0769230769230769
0.0497975353399505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0559514123458008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0606709111337007 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0502103476271311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0554193112101485 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0
0.0330881637577102 0 0 0 0.0833333333333333 0 0 0.0833333333333333 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0
0.0263216967257527 0 0 0 0 0 0 0 0 0 0.0357142857142857 0 0 0 0 0 0 0 0 0 0.0357142857142857
0.030977787704608 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0 0
0.0339169200201683 0 0 0 0 0 0 0 0.0625 0 0 0 0.0625 0 0 0.0625 0 0 0 0 0
0.0811832062437037 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769
0.0602763814632586 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0
0.0412037542952196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0616549830428339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0911147523795569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0269355050258146 0 0 0 0 0 0 0.0384615384615385 0.0384615384615385 0 0.0384615384615385 0 0 0 0 0 0 0 0 0 0
0.0294292650935735 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0
0.0532883297535031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0605664799871174 0 0 0 0.0833333333333333 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0.166666666666667 0
0.0298682038470707 0 0 0 0 0 0.0625 0 0 0 0 0 0 0.0625 0 0 0 0 0 0 0
0.0535150656973571 0 0 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0
0.107979009580431 0.1 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0
0.0858892354207821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0375665669783317 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0260530932505639 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0312462383214348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526315789473684 0 0
0.0811622511339021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0279942567371296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0
0.0340568692129337 0 0 0 0 0 0 0.0454545454545455 0 0 0 0 0 0 0 0 0 0 0.0454545454545455 0 0
0.0322239805699916 0 0 0 0 0 0 0 0 0 0.0263157894736842 0 0 0 0 0 0 0 0 0 0.0263157894736842
0.142210960921364 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0.111111111111111
0.0419110649441124 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0
0.0637082360061659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0543546694648478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0330692573292142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0442719468473505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0666666666666667 0 0
0.0407898486143699 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0
0.0441620500433219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0610999073417997 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0
0.121496103670895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0540405866988146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0460634048413508 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0
0.0409994570820294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0339752337629518 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0.0714285714285714 0 0
0.050940106141016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0
0.0379300222420431 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769
0.0909885221273824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0454733248897709 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0279994826500001 0 0 0 0 0 0 0 0.04 0 0.04 0 0 0 0 0 0.04 0 0 0 0
0.0342523102057487 0 0 0 0 0 0 0.0285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0466507177033493 0 0 0 0 0.0769230769230769 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0867829481933586 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0
0.0554641306594996 0 0 0.0526315789473684 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0272979617087783 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0516159820198427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0573397633217047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0309933113614406 0 0 0 0 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0.0526315789473684 0 0
0.0422881018953907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0
0.0343491099991798 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0.0769230769230769 0 0 0 0
0.0573382114796377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0474145871416628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0276876737720112 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.05
0.178205981836099 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0
0.039035062131731 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0
0.0353596768565416 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0.0714285714285714 0 0 0
0.0261991795860317 0 0 0 0 0 0 0.0434782608695652 0 0 0 0 0 0 0 0 0.0434782608695652 0 0 0 0
0.0399586243183775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0
0.0937523239188604 0 0 0 0 0 0 0 0 0.181818181818182 0 0 0.0909090909090909 0 0 0 0 0 0 0 0.0909090909090909
0.027071270254829 0 0 0 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0430682155151297 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0.0833333333333333 0
0.0365330022262213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0
0.0391308933656787 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0
0.0485489124113063 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0
0.0431419431968724 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0295393001893771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0344827586206897 0 0 0 0
0.0633304212405515 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0
0.0314707922918268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0918378875894225 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0
0.0478986402966625 0 0 0 0 0.0555555555555556 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0.0555555555555556 0 0
0.0259849119865884 0 0 0 0.037037037037037 0 0 0 0 0 0 0 0 0 0 0.037037037037037 0 0 0 0 0
0.111425642946359 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0383439556453702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.062262739597943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0634033677473428 0 0 0 0.0666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0912857493564326 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0
0.0621254270831389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0560112510947921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0486040052623886 0 0 0 0.222222222222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0745107661144404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0531786357271454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0564671691635721 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0
0.0538052323462969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0937028809196375 0 0 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0.125 0
0.0271609582179991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03125 0 0 0 0.03125
0.124629041128804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0
0.0436592487373736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0257996812934822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0922335359802523 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0
0.0655586315997627 0 0 0.0666666666666667 0 0 0.0666666666666667 0 0 0.0666666666666667 0 0 0.0666666666666667 0 0 0 0 0 0 0 0
0.0447213433268795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.109271949031816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769
0.0351188138777156 0 0 0 0 0 0 0 0 0 0.181818181818182 0 0.0909090909090909 0 0 0 0.0909090909090909 0 0 0 0
0.0729211336575104 0 0 0.111111111111111 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0
0.108583897454926 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0
0.0442032910088994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0
0.0334852859241251 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0
0.0329230202101215 0 0 0 0 0 0 0 0.1 0 0.1 0 0 0 0 0 0 0 0 0 0
0.0356564544335773 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0
0.0468549376804502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0376098258161132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0266895923940528 0 0 0 0 0 0 0 0 0 0 0 0 0.0454545454545455 0 0 0 0 0 0.0454545454545455 0
0.0473007859560553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0.0769230769230769 0 0
0.042042903785328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0344433007466548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0476190476190476
0.0298913043478261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0
0.0440022458992286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0490135474309037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0406184421676337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0256508303158947 0 0 0 0 0 0.0454545454545455 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.084302691429496 0 0 0 0 0 0 0 0 0.0416666666666667 0.0416666666666667 0 0 0 0 0 0 0 0 0 0.0833333333333333
0.0757914698073309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143
0.0807002209733908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0
0.0544234633716972 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0537384711327009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0666666666666667 0
0.0769944450454604 0 0 0 0.181818181818182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0434001657000829 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0
0.0513589473849487 0 0 0 0 0 0.1 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0
0.0477173881315858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0294336089592682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0300453645017029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0399464609855824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0
0.0329435858117105 0 0 0 0.0555555555555556 0 0 0 0.0555555555555556 0 0 0 0 0 0 0 0 0 0 0 0
0.0438592368277928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0997004726486646 0 0 0 0.0769230769230769 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0
0.0437191416953057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0682721379576043 0 0 0 0.0526315789473684 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0.0526315789473684 0 0
0.248445453714146 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333
0.031867771507442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.044679011159458 0 0 0.0666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0842643181385741 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0
0.045966215643626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0831281448749713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0254213126598841 0 0 0.0285714285714286 0 0 0 0 0 0.0285714285714286 0 0 0.0285714285714286 0 0 0.0285714285714286 0.0285714285714286 0 0 0.0285714285714286 0
0.169328142241469 0 0 0.1 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0
0.036366787423409 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0.0714285714285714 0 0 0.0714285714285714 0 0
0.0400675080535383 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0.111111111111111
0.0823816424141705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0737800185690062 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0443782942349182 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0
0.0334565219629199 0 0 0 0 0.0526315789473684 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0
