"error" "Schneider.lag1" "Schneider.lag2" "Schneider.lag3" "Schneider.lag4" "Schneider.lag5" "Grantham.lag1" "Grantham.lag2" "Grantham.lag3" "Grantham.lag4" "Grantham.lag5"
0.131115459882583 2.069268 2.394623 1.776644 1.510054 1.365514 100908 107299 63014 61563 59548
0.123593899543833 2.676121 2.132108 2.692637 3.428065 3.3912 88355 77651 84020 69543 78218
0.0801551494038763 9.191254 8.383013 5.345043 6.000263 7.579702 330241 306165 196172 202378 260550
0.0803276303773325 9.221035 6.429967 6.240652 7.145266 8.313296 304620 302140 180885 272211 305300
0.0772124839675075 6.92909 8.027502 5.881253 5.191032 7.333867 211331 253227 183934 160108 209758
0.0784130909723018 8.424031 10.467252 10.514325 8.9598 10.693926 282094 322713 333995 333272 342297
0.0878597361197203 3.615222 3.757136 2.254824 3.01767 2.998776 98418 94088 93708 96113 94247
0.112011832315318 2.744293 2.907962 4.031449 4.04447 3.763942 105045 111499 144177 107256 79117
0.0982074770982917 5.341711 4.543174 3.881567 4.604688 3.527573 202620 157928 108226 196203 114255
0.0954056291390729 2.051133 1.965427 1.285989 1.438195 1.345586 80289 94163 50334 40450 47141
0.0857081043658865 9.965878 11.113784 7.868179 9.715515 9.442185 250052 251527 186008 256191 209797
0.153935239161187 4.340381 3.427922 4.277883 3.655021 4.327354 86328 74069 82859 88870 77140
0.0771327974076151 4.143283 5.132574 3.677197 3.08377 3.621453 173109 245463 149759 101786 151447
0.156315614985081 4.275691 4.399555 3.918347 3.432613 2.88751 124465 87998 94385 102159 68050
0.121752237979512 5.598512 5.280937 3.956142 2.462742 4.53621 166411 153646 138744 57701 135602
0.127978269305394 2.867987 4.155725 3.224114 2.055233 1.550302 91211 134676 60930 49660 79579
0.0826662432942828 4.71387 4.982159 2.815227 4.51253 3.601773 151145 162681 56841 147215 120687
0.0910907684373389 5.170221 5.947516 5.057096 4.849933 6.072456 248613 258661 255988 216482 254270
0.111039322212921 5.679395 6.159017 2.628093 4.028858 4.048203 136985 142392 81573 111973 107710
0.10900152287625 1.798183 1.895938 1.761214 1.540642 1.477842 74124 87354 75170 43081 35683
0.0918936536760256 4.609573 4.773603 4.656777 4.556437 3.674723 245565 201018 247895 260257 209939
0.0913058166386686 4.822253 5.701099 6.673589 5.339843 3.774481 177879 206441 166285 164847 189684
0.082274776093192 9.117762 10.373306 7.795269 9.991522 6.004107 229426 301585 235236 226437 137119
0.0773408526921428 2.058198 2.715184 3.320736 2.827039 2.88635 84449 75375 104665 77017 90356
0.0780031572517631 7.410048 4.11759 5.821647 3.98825 4.941719 248581 168742 181988 193915 192092
0.0766310110397306 4.598509 5.961025 5.762047 6.174658 5.826289 178715 202536 193794 214387 183313
0.0947408529233025 2.505529 2.800772 2.471367 2.284666 2.377878 100240 105057 74195 57940 70603
0.103494248270266 6.064902 5.529303 4.044106 3.649734 3.046117 131488 98247 99509 84420 70824
0.132680374741453 4.026184 2.536116 3.488923 2.243739 2.532777 116943 65505 88086 68657 61513
0.0822945361996168 7.229508 7.270886 5.958233 5.260784 5.419296 189338 159594 177733 103433 126137
0.0856226546819095 4.293815 5.327702 4.8272 4.451017 4.667329 119305 148373 124504 101895 108377
0.147208693237676 2.565041 2.821584 1.748577 1.868365 1.810423 80785 92417 46235 49414 51317
0.16288901254973 6.694933 4.633245 5.267802 6.216992 3.420568 209650 187878 148870 140238 130081
0.0809739688154758 6.755107 6.625687 5.861539 6.013108 6.366663 217356 257592 177301 181519 212564
0.142325662507902 2.343446 2.925615 3.307316 2.854938 2.984878 108411 110632 72379 38814 63798
0.13107309820101 3.023484 4.840494 5.741611 7.269407 5.829858 111577 108579 105364 136411 98426
0.0842042734895574 6.814681 5.644728 7.579356 6.872972 7.327944 193618 175502 240191 185938 223863
0.0821158076813274 5.00002 4.579549 3.682798 4.208749 4.003515 172313 138220 102103 114500 101769
0.128645199486893 3.272505 2.023438 1.93588 2.419899 1.501448 164502 111236 69680 110314 56523
0.149409211109583 2.060094 2.119328 1.313995 1.355197 1.493647 75804 66301 37314 42386 45386
0.0885990973623932 1.757646 1.814729 2.062804 1.928746 1.844324 53598 53798 62248 59861 57668
0.0843644690227254 4.33902 4.804757 3.938783 4.690036 4.687394 105156 119372 84134 73295 92348
0.126365519026663 4.171857 2.981768 1.703904 3.301871 1.393443 79404 66439 36281 58051 32715
0.0846443636174465 4.89986 4.892624 5.952492 5.691531 4.564034 112965 158345 161875 151983 87437
0.1042572279956 7.168152 6.831637 6.08997 4.290129 5.292096 207266 158107 146271 111466 161564
0.123201717009122 4.818531 6.952796 5.904079 5.516131 5.228261 194098 249286 207733 214093 185947
0.0879116418772042 3.534569 3.460089 3.120336 1.804637 0.945247 164522 159798 86794 76257 80117
0.213117981983559 5.399478 4.5491 3.205496 4.992073 3.357605 112874 113449 108354 130645 70064
0.131588903752348 4.363641 2.877702 2.872303 2.429209 2.067671 139915 94949 94932 89430 44253
0.0765757616279527 3.009664 3.232636 2.924809 2.670552 2.287724 103451 110038 85683 84596 84970
0.0789983235030263 3.48492 5.147943 3.979073 3.528615 4.178151 123179 187030 104495 81274 124603
0.163752125098891 9.757687 10.012242 8.337487 9.776011 9.130737 392367 351443 332472 290456 337621
0.166612398783257 3.515203 3.805186 3.641797 3.081726 2.064153 157610 159509 112337 92223 74693
0.122926193683864 3.663694 2.922114 3.665427 3.192284 3.471411 68857 95295 89508 94679 110771
0.112545334461143 3.251091 1.94611 3.105006 2.21446 2.507702 108632 62950 115700 65534 73786
0.120266060557266 4.645574 3.369768 4.229001 4.437689 4.015971 109162 119868 126297 163617 140211
0.0838770166691151 4.17633 4.051646 2.886854 2.814546 3.994282 230211 180304 168342 127859 206898
0.108107957583318 4.796022 4.129995 3.113255 4.629341 4.435343 91570 110318 109430 133922 137059
0.160292732889498 5.504481 5.721643 7.006521 3.573803 4.671852 102476 118450 155877 108839 90704
0.150573847455128 4.067192 3.629658 3.206931 2.364705 1.546039 176432 126296 123720 112781 82535
0.0775352760123116 5.217746 4.814333 4.516184 5.204724 2.874432 179516 192564 142661 186098 152533
0.105586072111014 7.024701 6.254217 3.919544 6.282783 5.262341 185617 173010 88812 153114 150313
0.121594646847616 3.384851 3.959596 3.284641 3.414397 3.247712 109863 128040 116922 120794 102428
0.0916056167499846 6.370406 6.060331 4.703554 5.36354 5.367856 155011 184419 106837 123665 141159
0.117047776823827 4.580067 3.123781 3.108509 3.938952 2.871871 169645 162113 137170 139193 93882
0.0889233992501653 1.664642 1.869479 1.531924 1.394554 1.608227 41988 51279 43983 39699 46545
0.0830673671278656 6.293072 4.809598 3.988719 4.801867 3.993776 233397 156619 161859 162014 132853
0.0812734365804032 6.448798 7.034299 6.425072 6.142084 7.868038 193994 245045 203158 176038 256594
0.139812175322326 4.338973 4.627464 4.693777 4.040795 2.93912 102660 91501 107795 109021 80759
0.0826073382174949 3.06621 2.997209 2.314286 2.022088 2.235117 100770 108528 70532 49063 67136
0.101219774286718 5.797605 5.885983 3.652923 3.721785 3.272828 121750 125310 88576 86629 91482
0.12301721336027 4.523703 4.433627 3.776871 5.191544 4.071861 151480 110047 142534 128390 147159
0.0903493740109185 4.229568 3.221533 4.552523 2.870199 2.614361 111343 126859 143332 87844 76794
0.10415811864297 7.348985 6.115691 5.694526 4.386073 3.710507 160812 151459 131581 62973 90978
0.0805616344531498 5.07238 4.576921 3.048785 4.065354 2.251819 142782 119095 81964 101520 43508
0.0913935164553841 4.623837 5.187231 3.166483 3.486709 3.037308 141260 145602 124848 80452 72276
0.0787552446981055 5.996207 4.510773 5.707948 3.804773 4.837379 135732 127824 142176 67656 113782
0.13531026445666 2.230372 2.101082 2.157981 2.197026 1.521835 134620 57855 75007 69863 23498
0.0822487176642286 2.336897 2.34933 2.10116 2.419831 1.552207 110827 100575 76374 103492 55712
0.0747717958271237 7.870698 6.961842 4.387204 6.701469 4.63246 269082 192965 159323 220892 134686
0.115338099172564 3.391831 4.227233 4.139496 3.129559 1.971095 115151 127276 128735 103606 36923
0.0889668043275404 6.822359 5.889227 3.99294 5.713926 4.837733 208703 174855 111350 186222 125579
0.145511725305795 3.235304 5.285665 5.304886 3.865998 2.333655 89741 118763 97668 66218 38797
0.0779215521150482 6.157283 6.539598 4.042519 5.573353 5.423889 222250 229163 139325 192177 168851
0.115197047581389 4.083388 5.390171 3.800543 3.639134 4.556089 107198 125070 117972 115892 109479
0.0916650772458516 5.895313 5.279493 4.958763 2.236384 1.723555 137464 109566 101067 56788 42028
0.156999207652282 3.508436 2.167385 2.291743 2.691599 1.771954 111108 75465 60746 77698 22054
0.0825240007731793 11.531579 9.56657 9.383955 10.685502 9.479966 307652 226900 231061 275292 209615
0.0920883341334614 12.568511 9.33294 8.676012 10.870876 10.684249 328489 223668 300541 201980 265024
0.0909664473465747 12.752005 12.060006 10.789067 8.950621 11.316421 389539 358522 292055 254542 314165
0.139358206351053 3.744765 3.529855 3.136913 3.853771 2.655489 85512 100747 94046 81411 44421
0.0932783701836269 4.011593 4.149278 4.138695 4.620162 3.414353 157486 142690 107691 146706 142459
0.0742788247198068 9.653243 10.138807 7.812743 7.748959 7.876378 274435 274375 163712 174103 237252
0.0742167666016797 4.014558 3.715765 2.164491 2.770294 2.421759 145179 120111 95361 83988 55649
0.10657519283071 5.109542 5.640236 3.734156 5.209137 6.116089 219416 234204 152467 179142 214969
0.0884407234377168 2.701062 2.387532 2.114 2.557934 1.577474 112574 110476 76392 103220 45780
0.0867365918721022 3.218182 4.023273 4.026924 3.030895 2.212216 125375 107577 106579 102565 76155
0.0792455021757979 3.502448 4.358585 3.5121 2.539201 3.286382 175636 183800 112124 106454 114756
0.0880434732509529 5.041405 4.163705 3.765499 2.245054 3.849358 151003 111211 100509 67942 111654
0.0897538363171356 1.872031 1.901326 1.598759 1.66762 1.175792 90735 74051 64380 72347 31703
0.173696279243291 3.943938 3.843358 4.991006 5.214629 3.747582 92795 120876 122170 99756 84099
0.0740222000644043 6.498769 5.850444 5.953683 5.991527 6.066763 192940 205351 170289 162480 176036
0.0739644740924603 4.205341 4.180842 3.941835 3.758393 3.77337 105866 105628 92951 91960 85941
0.0738911481816032 5.37028 6.981471 6.752696 6.159228 5.374599 194180 206178 183147 171721 161454
0.109581950666843 4.669588 5.642897 4.430383 3.101841 2.443484 184448 172708 135532 84893 116900
0.0784971956450016 2.812366 3.009928 2.240791 2.350147 2.678033 101773 145469 104424 91430 113504
0.160599589807648 5.223673 4.308896 3.163094 5.771967 2.934837 225032 185768 210972 167189 104884
0.116050241262986 4.265845 4.386744 2.22149 2.916707 3.552831 164654 131346 102394 86174 117334
0.085067075816473 4.607163 4.516189 3.556001 2.86506 3.485616 176916 200917 155615 98239 126634
0.106682014711663 2.573766 2.978352 2.160906 2.69315 2.829246 78166 94462 48867 65225 62928
0.092608939501085 3.338119 3.657524 3.765746 4.373471 3.484644 140700 131137 114678 132019 76309
0.107282897338833 3.538434 1.76732 2.580682 2.25063 1.732265 184735 59306 122205 106313 57725
0.117804377098109 4.472044 4.118524 3.704995 4.277088 3.947867 165275 144215 92592 169906 118330
0.144333110327211 2.673672 2.744165 2.486428 2.344292 2.581068 91568 72064 61039 46505 74311
0.0779486884680453 3.343682 2.073484 2.287278 1.93283 2.181237 123118 53878 87613 51809 66004
0.0877928973830029 11.740976 11.098431 9.185787 10.524994 9.329433 480610 469710 376804 481877 369052
0.0759199907170666 6.543122 8.280253 3.77559 5.41171 7.392119 195309 247567 121606 130900 221537
0.0859378185294079 2.815051 2.811228 2.113382 1.92936 2.416557 81764 73226 45064 34567 57941
0.110258110293006 3.377456 2.496495 2.304683 2.686728 2.572514 87247 86007 62600 82546 76778
0.102500310983953 2.719411 3.115471 2.852295 2.681905 1.698303 103852 143963 121201 105431 58771
0.0838307720218948 5.358232 6.123769 3.844575 3.610566 1.502632 159910 195970 113640 86440 65204
0.0813760879760096 3.864053 6.289445 5.204185 5.431283 5.785586 154720 206920 176982 198667 205584
0.112501636495638 2.226791 2.463909 2.140396 1.940034 1.773038 109507 156327 125851 120497 114401
0.149758185998573 4.874844 4.292429 3.061349 4.240596 4.885886 95808 93399 84981 74983 105538
0.134206673016505 4.26411 4.857033 4.402361 5.094375 4.338957 115100 110385 81459 114989 82055
0.0840308448496937 8.830888 8.525959 8.648061 7.865858 7.611884 265894 249355 277423 206753 257133
0.0917831402643635 5.640666 3.72219 3.149959 4.018154 2.153864 134990 112062 85952 99515 63263
0.111893834276159 7.550507 6.120077 5.465239 7.027176 3.585409 189856 133574 107077 162273 88362
0.121011790530349 5.01285 4.887812 5.511107 2.96698 2.388744 119189 100199 123604 107541 80635
0.08923390055144 5.133354 4.845447 3.198859 5.007208 2.820731 150919 147567 81326 111794 88238
0.099359566638332 6.433309 6.179777 6.449714 5.779378 6.183898 150369 166787 124747 127976 155592
0.0977701098055928 6.224682 6.440248 5.866278 5.819507 5.356819 215763 235563 179169 206342 221936
0.108781506045345 4.710824 5.012884 4.710237 4.615164 1.865234 136600 121819 98373 105362 52532
0.100149596196743 5.564868 5.280687 4.697311 5.249172 4.990201 168392 172471 172321 164842 158913
0.0889897059380085 5.584279 6.790252 6.002747 4.843779 4.386536 177438 200992 207236 158179 174671
0.0961023154966454 3.648903 3.678139 3.038466 2.967628 3.487451 159677 184248 115205 88588 139766
0.106677191468096 2.277933 2.376285 2.168999 2.337926 2.481053 80337 91973 82821 93666 92555
0.132622510944782 2.122208 2.335925 2.257101 2.359288 1.836223 91992 111187 89962 95774 60460
0.119034638401461 6.50331 5.772624 3.799592 6.12822 3.694042 144132 106237 76931 117998 84873
0.0769151970104242 1.700158 2.007003 2.007003 1.349281 1.371297 53008 66312 66312 29448 34576
0.0830482445464323 3.28652 3.175203 2.546934 3.324439 2.257739 140212 110974 85945 116412 74250
0.128999656239257 3.576549 2.863672 2.870402 3.12907 2.953579 108091 107370 51873 81673 71605
0.0890050119603599 7.964643 6.182892 6.313814 7.439323 6.080942 273019 212222 263140 271847 264628
0.276538982240981 5.625158 5.915847 5.127866 4.453304 4.927877 109912 103633 107860 59690 83139
0.0725327451777043 5.672714 5.949481 6.063851 5.042857 5.215255 211274 260010 230471 164641 194871
0.080570413050307 5.589734 4.707247 3.96253 4.836204 4.449773 234795 200239 180960 153754 161610
0.0982664425299433 4.671673 5.300001 7.31882 7.044251 5.1962 167187 113783 176164 145113 105990
0.102002202859355 3.371946 5.11161 4.609031 3.784256 2.901151 126164 149149 118033 79054 54417
0.0796784746715739 4.614396 4.787754 3.385111 3.243052 4.219854 206936 220123 224140 218046 200539
0.196185943641106 4.208201 3.470364 3.3581 1.985031 2.877401 76443 92945 53990 49942 63062
0.0934060168784382 1.817201 2.953958 2.951979 2.797363 2.286733 77197 107867 102199 94270 60901
0.0730674817849213 10.884016 12.103526 11.715441 13.038057 8.803841 377934 459567 418290 444766 313138
0.114098140401234 5.213029 4.144204 3.567908 5.016845 3.546236 133594 107393 95273 99619 89096
0.0914752974587474 5.015013 6.13092 3.709157 2.859507 4.63747 153419 163809 93840 78883 140996
0.145165929461516 3.174407 3.626311 2.094046 1.627492 2.050209 123169 90675 44964 44327 67762
0.104480034931173 13.171449 13.935631 11.293838 10.532381 10.831302 311797 316744 229680 192361 286851
0.111697254573216 5.147502 5.045082 3.422656 3.706382 4.221765 147434 147357 84590 141615 136257
0.102555643529515 6.629796 4.830831 6.175932 4.156971 5.813569 112779 101351 112077 122275 103484
0.0913810600006863 7.246741 7.849337 7.479864 6.848295 4.022388 296830 299128 283898 247241 251830
0.106459138629034 4.407639 4.521512 3.3213 2.340864 2.047619 89589 86735 54481 53924 48471
0.10130274370667 7.955638 7.696011 6.026434 4.916346 5.297085 178933 198333 140066 148135 183765
0.109142398142556 3.122988 3.673028 2.813449 1.887735 1.949339 96403 154885 92339 38369 56547
0.151811493727876 2.502745 2.2465 2.587335 2.333191 2.198624 69896 64958 76687 70122 77256
0.154140665788231 4.492188 4.282246 3.437037 3.4171 3.66919 111918 113916 108489 97207 86428
0.0935074472954823 11.966103 9.340984 9.725052 6.540477 9.572454 301843 247807 201561 150879 186722
0.0974978882365595 3.471263 5.671405 4.49691 3.502307 3.484852 117331 174112 135192 100832 88177
0.115134086556637 5.970342 6.34072 4.932074 3.172048 4.291631 181594 191676 111079 81754 125014
0.115085565476191 10.837031 11.891665 9.021172 8.446212 9.248553 254887 305336 206615 189238 242611
0.0908134505098745 3.56303 6.037523 5.104263 2.433591 1.841454 134745 146354 93791 94474 65243
0.075507810591129 9.058413 8.415691 7.298759 6.287105 7.263557 207380 209069 227670 237536 252058
0.0959630994781745 3.833273 4.321012 3.755418 2.843915 2.449211 116594 161477 99591 64785 72122
0.0854219217626687 4.997998 4.380703 3.712008 2.459848 2.915504 146666 155013 140659 64580 89154
0.0993066392110809 4.833671 4.930793 3.486664 2.150706 3.631464 179474 200360 108067 88564 138212
0.0868050345138055 4.119511 7.335394 6.263863 5.91459 6.405457 121296 190599 138959 108590 127392
0.0873453323643503 2.395851 2.701013 2.043284 1.611596 1.921404 156228 162562 154518 117849 121968
0.117129603260491 3.601332 3.496406 3.785764 3.263926 2.453007 123647 119144 135699 96825 61299
0.0779699580761371 4.228326 4.228543 3.145907 2.599989 3.71413 152934 168682 57814 77293 146256
0.109127698106974 3.328558 3.488023 3.350929 2.920798 2.258094 121579 126169 116320 73704 58707
0.144790712602647 2.978591 2.607722 1.085183 1.78281 1.371365 87132 55849 35325 36311 37490
0.333305083676086 5.926728 4.212562 3.9472 4.531484 0.920308 81019 117120 112684 77032 33088
0.119992469635102 3.665214 3.926022 2.207236 2.562393 2.491836 69593 110543 82881 80926 65677
0.084069850482849 9.021918 5.465446 7.804113 6.044634 6.518219 234343 160984 214317 176319 158534
0.137778573079533 1.873184 1.589886 1.568042 1.716113 1.68996 178199 179388 154396 100902 59091
0.0850795288611688 11.483479 11.726388 10.590908 10.463222 11.919533 345888 415644 349594 359980 313699
0.121762871029221 5.766057 5.009843 5.118577 6.288403 4.100058 140945 119720 107781 128066 95412
0.089220193465114 4.436824 3.761132 3.431435 3.183116 3.084287 126601 142249 116942 102474 73547
0.120339690573717 3.487391 3.050813 3.191627 3.698659 3.832774 96114 92762 131491 101638 115963
0.102921227887036 4.119654 3.808137 3.18893 1.775805 1.259887 129932 123977 104775 56620 51295
0.113093850100023 4.829856 4.482348 4.189975 3.70511 2.341987 133823 121159 83938 84518 49990
0.0747086823603825 2.389052 2.510718 2.390055 1.917379 2.056461 86384 109372 80579 59981 79618
0.0843351431527481 1.825873 1.712045 1.639124 1.406011 1.627996 68120 59832 45890 37139 61378
0.118308863687474 2.559833 2.434466 2.248955 1.922435 1.539748 115628 102236 92251 65615 33922
0.0720509737729443 7.848117 5.610107 7.868879 6.278421 7.164907 326429 160386 251356 215444 213480
0.0739527085435824 9.641777 7.928368 9.200683 6.694302 7.365767 315424 187992 261191 200760 243436
0.104440868957126 5.468014 4.900932 3.834014 4.754313 3.871308 169932 135024 113240 126681 131932
0.100641506746503 3.557449 2.801931 3.168489 1.924818 2.68466 187133 130011 145300 78797 124382
0.0731894855103066 5.016245 6.270773 5.268585 2.584622 3.50793 152780 240543 163994 72466 117211
0.116673759360768 3.437116 3.298663 1.52728 2.080103 0.984939 82785 80873 26660 38914 40250
0.119293202570173 5.840941 5.66848 5.746043 5.726554 5.626257 149553 134318 102813 141623 105183
0.0851008506370492 2.937751 4.331624 4.285568 3.881237 2.286688 67667 119239 114257 77856 34502
0.0717340598600522 7.800367 7.903141 6.066942 8.41901 8.217949 296171 233996 186906 252118 194654
0.115571222803427 3.477728 3.588213 1.8777 2.20638 1.150124 81752 86093 47530 45859 55754
0.0848728532228934 7.452785 4.316382 6.946444 3.049171 6.387965 177495 176240 183963 111255 161519
0.0773914443578184 8.684532 9.339303 9.208949 7.674043 8.512875 275694 305026 338530 283811 320680
0.0772413793103448 3.51266 3.965448 3.184274 2.903204 2.954301 131760 143563 102532 72860 86333
0.104023843308886 4.160513 4.713321 2.438604 2.970739 2.217128 114064 102852 44063 87378 62546
0.124482544618805 3.589857 2.467198 3.593106 3.525026 2.868487 101310 68801 72361 86307 59039
0.17553925009857 2.761994 3.295894 2.797119 2.843688 2.641516 77499 105937 79260 80060 67502
0.106012731750383 2.806891 2.857366 2.57827 2.244182 2.095733 182992 225360 177045 161541 149307
0.0981367461619122 5.220148 5.050536 3.259794 4.814386 4.65987 146019 153587 97071 111693 139140
0.098712353393474 3.151135 4.528276 2.510552 2.585253 2.863611 86519 116874 51774 56166 80524
0.144869695186911 3.962562 3.174154 2.721817 2.52703 2.32788 122004 106004 65450 81139 55170
0.107902591557303 4.828859 4.853469 2.962762 2.397303 3.964551 117942 142100 67351 43199 99436
0.112662470164851 3.577037 3.974284 4.398069 3.39442 2.220685 113678 113219 49360 64602 68805
0.0900787744222962 5.769851 6.404048 3.23826 2.931108 4.691893 128185 139844 74262 70372 80181
0.08467003282469 5.505357 6.139433 5.626181 7.568213 6.367277 214270 234100 186189 241503 203411
0.0710906398821732 6.002191 7.1399 6.465947 7.264067 6.841172 275196 263563 209819 243127 229118
0.091204051953262 3.789976 3.694487 2.667865 2.051183 2.665562 194060 157519 92364 109902 102393
0.0707570124384405 4.639787 6.218239 5.334895 4.360669 3.507359 152676 193326 120504 130815 89116
0.142519790056722 5.572774 5.481678 5.445401 3.714551 5.914843 136363 116464 126633 85480 122297
0.0907206505234557 1.289674 1.692666 1.740159 1.740159 1.740159 39902 63081 68446 68446 68446
0.0780859134493255 4.061406 4.998107 5.077813 4.634158 3.549355 150713 161178 151221 158541 130368
0.0706705380283336 6.939641 8.560395 6.55686 5.801101 5.966274 253191 218494 187184 179957 156731
0.121911193015967 3.034229 4.286582 2.656278 2.078503 3.265483 79181 100270 66310 55068 72961
0.0934693751161207 3.694126 4.706745 3.47449 3.043743 3.222873 145507 182869 141423 117126 102417
0.0839609690943494 4.769328 5.643469 3.118325 2.002785 4.082252 153658 175797 121586 73954 99453
0.08667742909016 3.238073 3.718165 3.123419 1.69596 2.397596 94642 132117 89058 46081 70491
0.125812106119837 2.348863 2.782179 2.210668 2.522708 2.70143 86814 100932 76589 101408 108383
0.0759670712755681 4.970911 6.734897 4.744609 3.442996 3.93647 144470 226036 163418 85250 110212
0.123574911605195 5.015322 5.498436 5.120832 5.213916 3.236792 167495 162507 125558 141634 78314
0.0853167856738071 10.774444 8.251225 6.447901 10.014126 5.307096 268452 236588 136444 249112 190887
0.123541401622413 3.058026 3.292029 1.669817 1.776379 2.105934 75315 101382 56791 31078 42941
0.153642248896224 4.353767 5.581418 4.007816 4.738696 2.519984 92549 121727 100950 88663 53346
0.0703822947036904 3.087944 3.065071 4.236606 4.27877 4.205565 144154 113825 143643 153846 140857
0.112211980134632 3.60582 4.208912 3.788938 2.107326 3.199201 156135 161173 122667 100148 122903
0.102847857692637 3.791016 3.058832 3.419227 3.736382 3.611686 88523 124389 136955 130980 127267
0.0698683359351092 4.319773 6.178025 3.536243 3.133766 4.967081 137584 197393 94721 83527 146764
0.166864381685605 2.103804 1.756111 1.32984 1.392578 1.062543 146216 98242 52250 85770 60556
0.0861133661238718 5.733252 4.071674 6.09614 6.039127 5.435185 226573 125553 241464 190252 178727
0.119552820730446 5.354558 4.540488 5.188921 4.655291 5.11791 174405 108192 127056 110337 111493
0.0734506565808886 5.379597 3.664794 3.943054 3.700398 4.246466 187799 128105 156469 91582 152493
0.0781667650223903 12.3381 11.74532 9.284622 12.499966 9.6917 449755 406373 389713 476079 376175
0.101935483870968 1.787328 2.425545 1.755741 1.22921 1.258722 62144 90469 56021 20428 31197
0.0815245203041433 7.635417 9.642126 6.724526 5.632819 7.928215 223298 293434 220837 178576 244345
0.0723333628041184 7.053818 6.271961 6.609485 6.296735 6.331864 358476 403253 396904 303640 341555
0.108262708041359 2.832784 2.669134 1.862969 2.550102 1.898921 145728 105923 68484 101322 83016
0.0701104279179232 7.706119 6.839311 6.972819 6.25201 4.273587 226069 273490 196858 175713 180115
0.084694449283619 7.93553 6.531604 7.423704 6.044007 5.77969 224515 240704 244997 239212 248138
0.0699420908733817 5.761654 6.226774 4.34066 3.659553 4.653897 158602 174796 115903 107461 117694
0.0914486230833778 6.442179 6.448508 5.393533 4.790338 5.214413 204133 149798 177180 125971 123610
0.18604704100257 1.882289 2.441321 2.104952 1.547447 1.431916 86540 112741 87849 71030 68329
0.0911829593001142 2.997724 3.057632 2.78321 1.640533 1.783513 120319 105010 97879 79947 42465
0.100791500485222 5.72821 3.728777 5.077745 3.555723 4.153922 194567 205757 150692 104254 123109
0.112948039375919 3.595215 1.779553 2.661709 2.494861 2.529158 89478 49496 52795 46207 45760
0.700100961669649 3.783315 1.980301 2.914387 2.572018 1.219017 80168 63431 46174 47943 20896
0.130340406687623 2.047663 3.304589 3.08929 3.259646 3.375026 135568 124030 125571 106170 102923
0.0717769588719906 10.140891 8.760185 9.400158 7.241352 5.928407 334144 271675 282324 257846 188165
0.107583435785181 4.980322 4.999576 2.065472 3.804955 3.978435 124334 135825 79107 61598 107744
0.113173384476591 4.091777 2.913903 2.576325 3.715423 2.518633 256425 136450 125351 213707 55656
0.105797597413325 4.154589 5.403661 4.95395 3.591684 2.921245 115105 136980 112543 66483 85780
0.0740838713410652 1.741535 1.648462 1.5864 1.430895 1.052194 53515 52246 46302 44106 21526
0.0796937695175224 4.382674 3.451636 2.395998 3.595209 3.698286 143630 148790 65522 111941 120251
0.0694246388492778 5.05377 6.147759 5.328269 3.5191 3.497056 154167 218055 172555 105326 87395
0.132424919041211 3.934953 5.131272 2.171304 2.366649 3.638474 95246 149705 83930 74052 75569
0.0712911360132575 6.183891 7.034191 5.798264 5.926949 5.018875 212829 247839 169770 163839 186586
0.167943360970525 2.215349 2.126507 1.274952 1.67868 1.60626 107147 99456 27612 54809 58992
0.101656540833276 4.001267 4.131841 1.117639 3.197674 3.37267 103303 107964 58216 82147 85605
0.0978310877423596 6.043256 3.718517 5.216669 3.647069 4.896329 125282 142175 106593 67961 99551
0.0839079001170284 15.733441 15.609016 13.850971 13.558728 10.243312 408226 382785 421457 312461 261608
0.0834982062759294 4.739838 3.559982 4.296207 3.823437 2.830115 157861 146496 162071 138875 98331
0.0696088256971606 4.33881 6.467695 3.737296 2.152721 3.597938 111863 181090 115757 32692 69030
0.0959876526611849 6.805241 6.486091 3.44123 4.597975 4.986333 183185 155992 132862 110014 120826
0.141502622329073 3.750772 3.828319 1.610633 2.80001 2.861181 93343 88332 21533 57444 63982
0.091710023209259 4.892038 5.271962 5.374709 4.84273 4.2225 190140 193504 150157 145514 156413
0.0771710728724764 3.823693 5.124528 4.35312 3.531324 3.074579 93773 119866 87717 71463 71647
0.123953192111437 4.051489 4.252702 4.026137 3.746132 3.371833 121799 100007 115262 72690 70927
0.0982750242954325 3.767258 3.43422 2.551079 3.088137 3.431349 99570 102401 70631 90429 99462
0.126843699875245 2.560954 2.567696 2.885733 2.357544 2.654536 116461 80822 77992 57735 66347
0.0829552819183409 4.613698 4.772241 4.466171 5.754885 5.015502 138999 174670 111339 148462 181730
0.0903383114903994 4.01485 4.442109 1.870222 1.411526 2.651405 89688 122346 48995 43430 71122
0.131957171795119 1.690992 2.928567 2.015521 1.621828 2.080583 124528 140180 55943 65070 90550
0.147538398984325 3.025559 4.116674 4.047018 2.847614 0.487985 64892 93587 83767 46523 7853
0.0780855427560068 4.995182 3.856103 3.988957 4.42935 4.317556 156357 107228 129933 97032 115000
0.0855625273883878 4.385407 3.318851 3.521253 3.686195 3.551865 132049 94983 103058 80544 98644
0.118476868897071 3.736466 3.440189 2.932174 3.372268 1.538465 100965 95204 57194 82580 52058
0.0922801091334286 6.736615 8.1443 6.01285 4.004588 3.427652 179000 200866 133778 120230 110227
