"error" "CIDH920105.lag3" "DAYM780201.lag3" "DAYM780201.lag5"
0.183012926620832 0.0699357517018915 0.935393276458619 0.590309472913898
0.214948337671041 0.356487585860042 0.598391331420392 -0.349789867728513
0.181114281400382 0.00610684067313079 0.0113923667566281 -0.0178519845167255
0.18055797902247 0.107861081550731 0.122798764199193 -0.199324692998505
0.187192970456767 0.269605219405596 0.0995992236965138 -0.103272382382961
0.194544683103473 -0.47778837100673 -0.755786970169662 0.13588948588082
0.176834479201152 0.0440746950500152 0.0434720858127759 -0.0614296443633789
0.411498786133949 0.111772557037513 0.479737580321091 0.924287942688774
0.247798831122188 0.240829482632922 0.151183392069637 0.0816283298806846
0.189893699354499 0.0473884087587776 0.0819997303907405 -0.229379706125908
0.178844325644483 0.096131982548034 -0.278666846406173 0.439845841277178
0.173573604021323 -0.17083028511628 -0.0654875388251084 -0.0234960025242531
0.20470699292933 0.11546989276032 0.0949574815193851 -0.122502102310295
0.17102207075246 -0.0313048574400247 0.239248455436565 0.0265158566620227
0.171193470698421 0.121572380339763 -0.0850256128796187 0.254659700843767
0.175775557786341 -0.186612794293317 -0.186601703673747 0.349146741717081
0.187051630610407 -0.125040155712054 0.222533556723863 0.301703765450949
0.292519345358462 0.419405597764842 0.467210837191773 -0.370674215725925
0.169225000585878 -0.00837518401809858 0.244156861234683 0.0942628250098353
0.220337683056533 0.0810662126999808 0.105558444226189 0.11516166926647
0.179509328926558 0.54125424784135 -0.279191086632302 -0.509902638044068
0.166730784924049 -0.309413020435483 -0.0389392801432779 -0.156257823482968
0.229538672538399 0.16482464948365 0.572080440861817 0.0147560092845262
0.166219463823234 0.0877804916968619 0.391793607692852 -0.2323151457128
0.171028371500761 0.125842512893358 0.132443141333025 0.167655692469373
0.195055373576665 -0.109970424111237 0.223000060429662 -0.00230665699496959
0.197885238574142 0.273402547102367 0.35637529608874 -0.219887748398928
0.194002931413151 0.297026567587633 -0.00767366857772115 0.1365635090287
0.187376516608102 0.343989466342439 0.362709738121375 -0.560873919155737
0.169109195402299 -0.120744472391167 0.134068018564524 -0.332620794577003
0.16734944289418 -0.160130507010501 -0.0105865401954142 0.218730140389393
0.193426949507021 0.0529469098376303 0.119215437055866 0.235519444254783
0.258934134470059 0.0962294890426952 0.601575288385618 -0.0166644199228414
0.265485491071429 -0.0826504864487563 0.0110759885443575 0.229206385887881
0.214192007707366 0.184870643540102 0.29895265056164 -0.347449303830377
0.162930049908475 0.170668021971894 0.457591105462155 0.121786353919926
0.169202745447161 0.35820560683514 -0.0897413676892555 0.082458954953034
0.180555129849942 -0.162925403451873 0.221824227601568 0.276370229804859
0.159261233698004 -0.0164216863304526 0.0779555915034566 -0.243205972263739
0.16849330777674 0.0645951156017648 -0.0127968109076198 0.0984223578827546
0.16089118602921 0.0255319784456374 -0.120032143025961 0.109281619709719
0.172019802894851 0.223365186202636 0.386683870305108 0.219826353860671
0.158717657237524 0.591115406083438 0.444046449823792 0.5874528986205
0.200732219626627 -0.321537092341789 -0.182368654897397 -0.00612077210956375
0.18939981136128 -0.0780649983531658 -0.113134347694402 -0.109572626529123
0.165754371047457 0.813794083275062 0.247781913620496 -0.917172184027576
0.164683168719262 -0.138561077211584 0.127894118565232 0.287016048547791
0.180572712961187 -0.159533775674946 0.429307810323467 0.00216872502966448
0.191594010614102 0.193411553395999 0.0302406781117275 -0.168141639399367
0.165533009899692 0.316046840802191 0.136896508560095 0.11272968370432
0.205824143313304 0.511330679274042 0.544297076390208 -0.283590425019741
0.206102652259332 -0.247662262513504 -0.198547961561424 0.0465172261058789
0.157206586604324 -0.172374326545765 0.205070854963974 0.272812473921723
0.169838283479548 0.289139626222507 0.210952950221539 0.00880256724037424
0.209004302876736 -0.101984846691611 -0.0650576771236542 0.305995504678271
0.194819721241477 -0.0447798331389795 0.0534821319673117 0.0737766479865966
0.168325152961743 0.0898589211905462 0.260244464069064 0.186505414652622
0.181889731539655 0.0720569210250105 0.0285165285454145 0.250312939318658
0.163849751786278 0.0248173926767741 0.0187791102344224 -0.0242391562514042
0.156188017135145 0.0886774163495409 0.582720147339709 0.202775049588847
0.169265449420315 0.0778340721816121 -0.00313902208870198 -0.257868417842998
0.161282884224068 0.106044138098806 0.438689278830247 0.111100412330986
0.181008157098319 0.0123786843260114 0.0971748801201684 0.277017094510884
0.166653312360043 0.356925593467405 0.200168579855449 -0.434179451222609
0.171438996420753 0.52986733284562 0.142240549232576 -0.128845714725893
0.17590392596522 0.373408919992702 -0.207904291675739 0.125329789897354
0.154792524847147 0.230391373825432 0.146693114051136 0.0985466283288224
0.187183586464162 -0.40686038732692 -0.134746856163461 -0.049888717402727
0.193993899128306 0.388236831988085 -0.00688070016844926 -0.143380771724408
0.169244426823645 0.22793104172462 0.151852065827455 0.157020913975388
0.198028651211642 0.546543331776073 0.299888029624005 -0.0634448360197983
0.153077037466052 -0.0262311116741397 0.133418067671924 -0.1454670338488
0.236859973083405 0.416226667733279 0.263388988387544 -0.00783792631964132
0.183607051520561 -0.333861003994164 0.0860920137885873 0.273403046584628
0.155587026879978 0.264530058932058 -0.0132236922346117 0.0398103254420775
0.151245738774715 0.0817815500664236 0.45575519479269 -0.270492155407517
0.161249781521278 -0.0210207739724873 0.219041227996107 0.146355810692283
0.180166103996354 -0.0348916231083915 -0.0925530071061288 -0.373688062087161
0.151088643623156 0.332978798036389 0.410164750515148 0.243283840776475
0.156766915767212 -0.258961716076173 0.213947785673478 -0.0386311552756755
0.159186335993526 0.131925897379948 0.0168250751184488 0.0911114229041323
0.194489275962524 0.326036034194539 0.451508848961041 0.233327555992065
0.176064240774127 -0.118707666163895 -0.0204277158318408 -0.0703157454558459
0.171919783645855 -0.0638520040828924 0.184416234679104 0.279777379783157
0.267618960840523 0.197327040652511 0.080116745088726 -0.210581338087262
0.156865967859241 -0.112723063606035 0.0760848333787267 -0.0257730234651274
0.1624373714354 -0.565247886678783 -0.246583722171056 0.126472419614715
0.186271193917915 0.193050494120296 0.165661134174624 0.0658552711819793
0.197293220524758 0.176090462586231 0.300551736091051 0.189265699924895
0.169779447964986 -0.21978548102754 -0.272287226751583 -0.0291177999884448
0.22779718686393 -0.363446479280916 0.438004313748147 0.349073378653366
0.162694417442022 0.0316386213874272 0.0789184817147141 -0.0195164090247578
0.150480968287849 0.0557380209801448 0.187879138020684 -0.184924134950133
0.161353401023573 -0.211620104826983 -0.0523341528598906 0.000442929497179011
0.163097812289349 0.707580988029676 0.222824957708849 0.11438682584941
0.147210188464457 0.134189377268148 -0.108898603381243 -0.0946665511198411
0.203676478655359 0.244587338074378 0.322794499971114 0.177004897901541
0.191870893705448 0.124106666601821 -0.0120133684175522 0.0456666730859335
0.345704354975847 0.789837959155891 0.202361006798006 -0.0571913990366815
0.172837313642099 0.304442586563685 0.0364657221783586 -0.151404856818227
0.143769881082931 0.174125081343368 0.122977586666997 -0.27773605253529
0.143823327508737 -0.092764273727791 -0.0577308427924628 0.0712833287454444
0.141750108164905 0.0533768736588289 -0.0785109617285313 0.093574334792278
0.146977972366135 0.060996328741873 0.246338828810376 0.166936275925819
0.204588481745774 0.0487859605090056 0.110190193037266 0.180564673834071
0.176425907021525 0.123023241715577 -0.115570527263867 0.177028240694541
0.161907683279764 0.302214587695016 -0.0232120733593958 -0.000341138246274104
0.167583872527574 -0.214953087432426 -0.0962830956475881 -0.195067551125092
0.158839013274781 0.184568585703835 0.279235754039324 0.0682028892208562
0.142519453536918 0.280215503537406 0.234261978144905 -0.178237397371952
0.160357871134612 0.184864154456344 0.258951440071088 0.436375424474102
0.154135960390495 0.215088309954713 0.0195748173100992 -0.560545661129175
0.164886154684343 1.19125520257784 0.654719124925377 0.475386432960653
0.140559621912654 0.265101067944374 0.127002178159014 0.396219126624594
0.164533332125073 0.111321854120135 0.302000885858994 0.0808683343925134
0.146327861697743 0.066776078627218 0.2625897895122 0.198028000847344
0.141438333417986 0.00308861734629973 0.120783273508546 0.0752411581460051
0.140738516493587 -0.109998578762736 -0.357761547383206 0.154960245915519
0.162549362569198 0.506459360148225 0.137606640090897 -0.0385541240587753
0.170643357371833 0.207812771431406 0.240061861992649 0.0238761758202512
0.1946507448467 0.459130326505821 0.209238794021276 -0.597916305582839
0.152378850324919 0.301701418424896 0.0043557651738365 0.0438906755851703
0.282148247130954 -0.046884688716178 0.159521145944395 -0.176054846226433
0.257454247826368 -0.246728050755307 -0.259441138521386 0.11546016523196
0.239276748036964 -0.033726760473102 0.492075413561346 0.420359350626842
0.138637548333891 0.0861442812443885 -0.0541804566300498 -0.286787220521116
0.187767584097859 0.510347808400284 0.356086429025362 0.159801259460395
0.143763136620857 0.18115984897691 -0.0990878220065347 0.0598735269046728
0.141096570486725 0.143745714726251 0.616176205407242 0.266232724144792
0.137999906377268 0.170368319274579 0.103740777792306 0.109415354461284
0.137716483927237 0.214309363390962 -0.455979066766807 -0.0907565290834116
0.183115369674997 0.271634674888366 0.510573409874352 0.389054719980829
0.191026140818227 0.340576208286322 -0.101751818257682 0.0792554932886548
0.159315255648146 -0.00551934426510936 0.376860785333256 -0.245479230458143
0.136569983961726 -0.3537982932484 -0.0620211340645808 -0.128969514895913
0.149323191845972 0.933771056438792 0.648037275000431 0.442528481726043
0.153725672569012 -0.00744353785134848 0.0883146853595758 0.0348531242285938
0.135365088220936 0.0962935964759221 0.0262557940066745 -0.0366283436362589
0.157754252623959 0.186347676167179 0.355917923238392 -0.19580785113167
0.160651158932004 0.121788228404199 -0.160088375814298 0.539094412455091
0.185268913865647 -0.229971565064389 -0.160771152509555 0.0814219962639867
0.141605244940343 0.309301380883906 0.148981874904805 -0.444209071281694
0.234741308254625 0.152469286435555 -0.00466038862248988 0.0480234615077745
0.137561674863583 0.15526672243193 0.205263433006226 0.218762236729769
0.15230031220402 0.142092680723297 0.137737318048139 0.106619312739645
0.135810821379968 0.191207810636135 0.188379840930537 -0.0713137888018019
0.332811780947998 0.585717209407023 0.220692029194831 0.228854243182049
0.146266037202513 0.174838159547319 0.045063261886879 0.0293189370547978
0.151291980075698 -0.0558841186717617 0.147521577236822 0.37491093265546
0.156723240552161 0.0886071589086129 -0.0672241800989864 0.137333821197708
0.146674800674445 -0.252228931173761 -0.156155115193765 0.433473915304175
0.151727435429534 0.380031471815885 -0.0686348142584774 -0.183446880309784
0.136872658731102 0.392571073402244 0.318882758487877 0.171465986591066
0.143535280058194 -0.225011370617181 -0.280095133552871 0.221984709303445
0.15746832665042 0.138085431166991 0.0505682427803871 -0.209114076812962
0.183106313441813 -0.109247257992596 0.20177123654361 0.0511184657582485
0.138535532156582 0.300922901878983 0.366097655192414 0.326111656748897
0.140357968138876 0.198163171111406 0.187840622412233 0.171207805039916
0.221851225151449 -0.0868328210982802 0.389643152887707 0.366100487222448
0.133497108029106 0.00613027347558584 0.0225756487816688 -0.0334187095987318
0.168451671965901 -0.145561207146947 0.107576501627284 0.165427289409033
0.147430235714317 0.768455287671359 0.0525738055346924 -0.282719009378551
0.18023408940066 -0.17341157854505 0.25996323899149 0.0623206616981535
0.149376559693371 0.0204733917183436 -0.142888627838652 0.292982731251839
0.133298720766369 0.347953124877767 -0.103621430084542 -0.0677021863110017
0.169343159815902 0.000273915441077716 -0.585112005529128 0.289984016022493
0.188417721868494 0.113629488774812 0.201842527453482 -0.0211170576876279
0.141580561766931 -0.236936162021817 -0.170144181698865 -0.0524022360061414
0.172324381263959 0.699988532346984 0.432037833331959 -0.0046603886224887
0.16336842914233 -0.0870691919825352 -0.120036033491461 0.298866678221349
0.133263020874175 -0.15994713031026 0.20945429802094 -0.437460280778785
0.153530893908071 0.391358516001341 0.206621795982822 -0.206550954774422
0.13187991839114 0.639588005548744 0.20441918462457 -0.423063696563034
0.202609298765904 0.0137787401970224 0.156169787806508 -0.411539276291718
0.151109366496864 -0.0706393366166418 0.237839384410533 0.391863636071852
0.165761002594605 -0.131669505821063 0.0300311701316959 0.145854554926805
0.145166843106372 0.0457332625683037 0.426714426021145 -0.219192327690796
0.131761800176641 -0.0359124007356495 -0.105445110941554 0.339925921646414
0.175314403846455 -0.239818303131275 -0.0774789608488839 0.00459711298003538
0.158917355959519 -0.281705053382388 0.290240786745494 0.187665820804651
0.131233092302814 -0.0782964464371391 0.392904943478346 0.0785058144813187
0.194113161861857 -0.14591376567671 0.0735476940919206 -0.463766441350358
0.177500612438357 0.261723890711862 0.215379282454213 0.743826268928816
0.167200409593318 0.223567293122412 0.235548622746034 0.047995950358884
0.180516411568313 -0.479990784059048 -0.128763181279213 0.0727174687542144
0.146332666212145 0.0887606119554604 -0.0715189536442003 -0.193476739782131
0.220927838475077 0.622771752282977 0.191538120823464 -0.74659939273724
0.216546297927309 0.493968630976008 0.545226953222793 -0.912665857838893
0.128857632160429 0.111715236797662 0.465463879237061 0.248034099152015
0.172147514898131 -0.024129766101338 0.270220694436421 -0.133894010547774
0.142495285685313 0.0976176643879926 -0.131052398458159 -0.349182506210641
0.133978624886681 0.64102324614375 0.0422267006057155 0.224648705554591
0.143079308951742 -0.0884415952492563 -0.0834856220220088 -0.110929483584988
0.199302414300507 0.453211561110243 0.406791352195477 0.235848188589537
0.127856862493636 0.0174470389086743 0.264003487413275 0.092163571509576
0.126715859464594 0.346857726187602 0.616494422600053 0.528369955257702
0.126238568910522 -0.310042473576721 -0.497120958268337 -0.141957833967771
0.127617420741243 0.18255562685937 0.363959661319416 0.0884648503806165
0.154361972402981 0.464395663351981 -0.101156801486111 0.249799397872656
0.173510715196871 0.135926549051543 -0.121426874907722 0.15294548115624
0.126727142590403 -0.0168333922578195 -0.124084451890795 -0.214718591632336
0.126566484234094 -0.136356306648575 0.0711912877693686 -0.05283115982752
0.132765308328269 0.205338835980225 -0.248464190113044 -0.43863500683652
0.146109792498292 0.0942778763044695 -0.195194140887133 -0.324252403286433
0.143355961644127 -0.146883708067892 -0.402748829347708 0.601557781290869
0.163774733637747 -0.0424884655634967 0.234553636194401 -0.0579274751092871
0.247207374402785 -0.202671714404753 0.116875613842509 0.0816627188168007
0.174374025298908 0.554192464044563 -0.047234949655656 0.0675913914113694
0.133774190330518 0.285796755504614 0.476359717189185 0.44660702453373
0.169192410669669 -0.104373475418312 -0.133928399483891 -0.195697806536098
0.135526099370342 0.437756726629287 0.268855453672601 0.515171940095391
0.134456701484102 0.040513044266042 0.200737849013314 -0.11858955841855
0.207493878185611 0.140683660303243 -0.085677970997747 -0.121579332524505
0.139514720042524 0.13562448220266 0.0429449034221121 0.174846419011304
0.148358228353401 0.32541298929662 0.169115033867475 0.243872273683354
0.14269423239465 0.631784984747198 -0.130728977918299 0.596782234889577
0.177799946497838 -0.514908543754794 0.347867473293553 -0.200242648333238
0.132015414353893 -0.0924364801284235 0.15695313157236 0.189696168489928
0.161622923798656 -0.0351063563184898 -0.0922093293691881 0.295148608973786
0.164384836033801 0.0475729707546202 0.33455707925637 0.215327928309615
0.12310029806086 0.158565700512995 0.173144166673545 -0.0161508784768367
0.124744119160907 -0.0298608768081224 0.00373601401968151 -0.00563809252930572
0.159629797293899 -0.0459701982975578 -0.368916091481366 -0.0710757409440174
0.19414535666218 0.509996812057351 0.589332827128195 0.0667475494444127
0.172892383645845 -0.0275181493363849 -0.1483236081422 0.439199902427124
0.156252311242376 0.145663211245281 0.487391323025964 0.0316493258893154
0.126888181169128 0.261334257282726 0.118146628921371 -0.101647505151463
0.179790429380845 -0.0656216886521035 0.375574257023215 0.101119978871437
0.121552352557749 0.319206303582484 0.372166695553373 -0.022955302636393
0.124755871948152 -0.144766201609797 -0.0245978800555978 0.0994087854102876
0.122177949694856 0.170330548019845 0.129477624653545 -0.177683006038198
0.172971280406073 0.00956371979227876 -0.00307849756113556 0.0049043208093417
0.168096567703634 0.216587650655947 0.0116702293604486 0.205545951342936
0.141408912277227 0.112156133988477 0.329684720117443 0.538024534442583
0.164218790892437 0.0790541160624785 0.135844551004295 -0.556159460544463
0.196775145514024 -0.0225345570447484 -0.330707852690637 -0.212452096211989
0.173716926734697 0.21914356856274 -0.00195466712885345 -0.0627547647017292
0.194835812517541 -0.0275525174466533 0.210529525423511 0.0237641304138509
0.131275462369298 -0.568896518929817 -0.276468247090467 0.147726616211219
0.131540694612393 0.466211258763004 0.372567899808064 -0.0229326463961273
0.132958082810967 0.0340581448327473 0.104214173970472 0.284810085953999
0.133124674415228 -0.068898010402273 -0.311822366013827 0.349438109793994
0.246434332890492 0.482661747011878 0.592374337478041 -0.195835362280564
0.12152492073953 -0.0230447672635436 -0.0701965304773095 0.0984218229437482
0.150018309017673 0.2814885342877 0.44860413015708 -0.00220131515989255
0.126267382110125 0.635161729417249 0.246954859706897 0.114737997573516
0.121416276010664 0.344937466343313 0.045092714999225 -0.378480045705189
0.137242441493563 0.215054533441825 -0.045412865102044 -0.0586347617371946
0.12093054010533 0.477496776818023 0.291235773297129 0.117654179356185
0.18258816342833 -0.166656362241997 0.129065803917037 0.184499393379167
0.171023275030988 0.279808282183432 0.266477458740155 0.00147459758066971
0.124286589688442 0.0749571991669871 -0.0518857767110127 -0.0327864116933391
0.120303698071044 -0.272579286659589 0.0581200531515393 0.421233358664753
0.138181234735172 0.211255487507608 0.0877070432792892 0.0878926184836402
0.186479063267961 -0.167770682124915 -0.231764922734938 0.307855258343445
0.149326356338429 0.164079979687726 -0.00228067424323741 0.0511070027795425
0.173922823434143 0.00775885324623503 -0.264560504811242 0.708051687946541
0.123430269005474 0.292341703589041 -0.0335357668401 -0.0924631373530779
0.151849104067685 0.10960007588543 -0.376785358933375 -0.377078811188234
0.195438214755592 0.388884059496876 0.00357992444859283 0.138107909406757
0.119703755404331 0.160373403661442 0.187350055188814 -0.245405597677282
0.119753522905197 0.308046864018691 0.16964841668753 0.0710820367646296
0.120070824899476 0.132126529586695 -0.186507554408646 -0.104114911317812
0.12068053078265 0.118013941324519 0.107787680957709 0.207945770023301
0.169718395305486 0.350793150493304 0.202532187280008 -0.377353922677167
0.119959453400651 0.773126346462349 0.317888574344754 -0.499393379166908
0.197882746637493 0.108618862331674 0.306435683060561 0.0911279295934686
0.12684937050174 0.0708389175388562 0.559252560176935 0.191016409399908
0.172421731123389 -0.323571299931353 0.461603148009065 -0.485383326593101
0.133755353307396 -0.0277910513588263 -0.0113180866546174 0.0736867782335452
0.182626392459297 -0.0609497886835876 0.0626135408040766 0.278236755445144
0.165942926362353 0.576522177723532 -0.235699017026651 0.20051225759239
0.17950385144832 -0.253073052819136 0.314698198111452 -0.332235638492502
0.122102107847827 0.0470828089642936 0.10795925048626 -0.129236984399039
0.146634419283168 0.0141865911279637 0.0113419296503237 -0.0915637641101426
0.118796173885994 0.19478517041037 0.107092649296127 0.210363694331572
0.139490003109737 -0.0572377657341718 0.179215979127393 0.18744776320604
0.143549252803752 0.144194903524088 0.0898284464561873 -0.026834374630319
0.139264521673935 -0.094645341470549 0.034144086891212 0.360660157528838
0.17265673266036 0.0116488787061541 0.0326822444795767 -0.145092576544423
0.205796866339511 -0.400860653587648 0.282837230898934 -0.165050386669198
0.162112330811041 0.415574965446532 0.00236870991969518 0.0861722546395266
0.14091347223252 0.363310292639774 -0.0602352019822694 0.155063839621007
0.144315291544843 0.255150705225011 0.165792576330446 0.37323275257298
0.147016787384027 -0.228034692050506 0.561963466464016 0.311570263849425
0.120130952380952 -0.166179054081214 0.389808219781067 0.0439976633864208
0.183267631902435 0.181687026948047 0.536259235721942 0.117674812717857
0.136899628725229 0.153357656175559 0.196731802486034 -0.107164428384603
0.150925258351358 0.170671807270752 0.217097078591099 0.178146411224454
0.13112785096022 -0.0873348839119142 0.245608532857942 -0.0168698365012426
0.132778801965264 -0.119891202940219 0.171656845186512 0.0710778042801845
0.152514263978699 -0.330890385568018 0.226978899865838 -0.359052130876039
0.146059825529123 -0.0212766601752997 0.166907389219482 -0.0502050956149977
0.142842871889524 0.462037195692465 0.634891289695152 -0.762069828798121
0.190807072070925 0.502720746642629 0.477603173686136 -0.248143226709289
0.131473349818284 -0.0436690582184854 -0.250020862621245 0.611223448302425
0.168335881825209 0.179236172114007 0.123076626803012 0.0406917403277676
0.148529155354074 0.0237329946800686 -0.341864540605081 -0.847959635642346
0.116178689655979 -0.281569623801018 0.126541426746523 0.234854174654279
0.130021843599825 0.131873335151959 0.521484220369192 -0.46690271232417
0.142448928797075 0.188901806571732 0.104710183801985 -0.00289508990184909
0.119480321101102 -0.0151541615834011 0.0103790394390658 -0.0202490743584362
0.140910513289777 0.500711785303172 0.500681901340518 0.0509732680279792
0.115636879167446 0.0728882848112697 0.0446946124917124 0.141709059175178
0.13272789060893 0.00145261957005896 0.248126612133096 0.30859989344015
0.121685149222172 0.148070376612844 0.0335470949602321 -0.0494718176848858
0.149684409474285 -0.19041771552901 -0.0923709333207282 0.206683313968541
0.21438361628219 -0.105177052307027 0.0146359312111243 0.719336761222486
0.129222865609097 -0.477128180474057 -0.216443713815023 -0.0593097575014496
0.158579900763112 0.0774515046436783 0.0880595194535927 0.338350732018766
0.129387631392841 0.253990135144116 -0.17348130329816 -0.291066732571153
0.16694255167175 0.0515585463342029 -0.0155169757544247 0.229578703436235
0.216447382936318 -0.00678356398561224 -0.0497022529491194 -0.238862799149356
0.138450313044297 0.0473651922591147 0.202332120091667 -0.11803536160807
0.173247191143703 0.826346134288779 0.12400100140582 -0.0753606023841169
0.126523648051842 0.0920470326437934 0.0740837592855554 -0.190611480596629
0.124765183390709 0.125295128989848 0.0691649702806767 -0.0161252014045361
0.169079785731172 -0.30154458579151 -0.178902250136868 0.0707660112593964
0.121489866866664 0.0435581069030637 0.416876897696125 -0.423016927609915
0.136782681720631 -0.0359979397880083 0.077281568355576 0.147508361096668
0.126201669302332 0.238041409288331 0.251801042372422 -0.172952199990158
0.145018053581246 0.475141479750714 0.3072357989742 -0.0997939414947911
0.141306713483554 0.0493967200974214 0.271806788589966 0.0341320507635723
0.125090510242118 0.23042527327965 0.361707300633582 0.0249416075864742
0.202619607406686 0.307248418312871 0.287827141949278 -0.40714849692838
0.121422166614534 -0.113072092194403 0.397137648365334 0.20055077320084
0.136755349641478 -0.11570371607836 0.106457141756697 0.137901284495542
0.136278578965881 -0.556694061295092 -0.538891135632715 -0.112215225220022
0.202222129284987 0.126689352189194 0.218641258216046 0.302869237758602
0.128150982072646 0.25679757059279 -0.0357479868716794 -0.057791656911069
0.193347331933473 0.434640254028884 0.144792208292411 0.102151646954929
0.197338159846495 -0.201413607240924 0.0621641920388226 0.00875588165437407
0.140406432026495 -0.0159812794259672 0.423237322480491 0.391183777225721
0.124213513003823 0.0648382159062131 0.179880729999165 0.073852197833941
0.143849319624888 -0.290235817007091 -0.222133519608821 0.171270351754493
0.138864256234991 0.438551855692296 0.354536175785237 0.289165559342924
0.112217999138128 0.0285833352081885 0.130721975080401 -0.557429398263647
0.149708662436877 -0.130400769778376 0.464401948889789 0.00102066362393227
0.193696505890645 0.0135960364388006 0.31655978585322 -0.336793318825787
0.134366431009719 -0.227403755966234 -0.0988222977361578 -0.247751651356712
0.117588961036311 -0.269124402332855 0.249241723958634 0.103595982271815
0.110967622557429 0.379294488147824 -0.283106840158085 -0.277075784961855
