"error" "CIDH920105.lag3" "CIDH920105.lag5" "CHOC760101.lag2" "CHOC760101.lag5" "BIGC670101.lag3" "BIGC670101.lag4"
0.310549287224467 -0.20819405680094 -0.256027002069079 0.00147476243366795 -0.338346908552388 -0.171591521160993 0.192792406551834
0.353116362124214 -0.371074489231049 0.0560400603556394 -0.518596951710562 0.0969367972082189 -0.377309308858793 0.0363834999668936
0.330845813917499 0.338112432031284 0.075615574538065 -0.449400645458737 -0.00336915274674577 -0.194082275762481 -0.115711786464742
0.225156358582349 0.140046519861101 -0.401484259790597 -0.129730408095744 -0.238662422562207 -0.149105331464865 0.126130264597292
0.223726312519416 -0.165035633751333 -0.0964665006990619 -0.0730617335273333 0.214601211509338 0.130249955058691 -0.252544650984268
0.224118725351865 0.0880263116922557 -0.241672605223816 -0.428222236079067 -0.0866394190706723 -0.228487137889273 -0.308606945104149
0.273610645732612 -0.131076260936304 0.211686832406152 0.377720870678617 -0.00640204865557108 0.132867679453279 0.070450851170151
0.23273461744467 0.406191619376276 -0.0872171120824979 -0.40329350984824 -0.0714602841459484 -0.174018114469766 -0.0111039890574249
0.250134149667045 0.0983667901614633 0.593060317831021 -0.190497971521756 -0.178774560496381 0.00670775430036696 0.0763424669140061
0.220324675832206 -0.185664339610189 0.153087749229974 0.0133735204196157 0.109571405606432 -0.0454988797665412 0.155365409784389
0.301727288361494 0.289572394250768 -0.381312200048751 0.0104690657379932 -0.263070209381316 0.392110355660796 0.162204047586627
0.213718380885084 -0.245802038362214 0.197749339981289 -0.069076133447391 -0.359610449430809 0.155599333086873 -0.0486935001152446
0.264907800874802 0.324017133845425 -0.360149305209501 0.239127070112986 -0.162021077514035 0.317268250758615 0.298303527044281
0.227433190366216 0.236427542060868 -0.18221659614881 -0.0938608192081207 -0.18660069149707 0.169596474210235 -0.160881775357153
0.215511940245894 0.00711797021426478 0.267783983222239 -0.379485582236513 0.22644040627312 -0.0186975686187116 0.083256295050805
0.242876652391244 0.514339754862345 -0.290587551322982 -0.0391603921011506 -0.415450055572734 -0.0360122873151405 -0.0948038304461363
0.212789279005364 -0.456719965812737 -0.308706294395372 -0.253254818580214 0.380501240211212 -0.268608209282508 0.0376894368427688
0.243263469739307 0.284638277036263 0.0285761674405967 0.211242537365603 -0.0596530137158683 0.179372152603048 0.0347781083837128
0.357762878168438 -0.0117972310968202 0.106343226879435 0.277699765964561 -0.037624779099202 0.0769272643584559 -0.0423630190919374
0.244798168486613 0.292941868432175 0.358072796270469 0.190355757882313 0.0257966616084973 -0.141898898594903 0.0674978578428789
0.213340980245042 -0.0807096609258978 0.246676643204649 0.0958549814444761 -0.39353982300885 0.194931453953367 0.143745931372964
0.257652776361721 -0.133597782481079 -0.0472511080314189 -0.310041841004184 -0.331272980854571 0.224954807278376 -0.437276289146326
0.20276978642234 0.234093889975005 -0.124428551395317 0.0259105806690986 -0.180260960979532 0.316520569645841 0.0344273383944147
0.282388945562459 0.028141203963549 0.110193814330548 0.158316804473547 -0.17760074700987 -0.00642162967729281 0.376053723742748
0.345250861998751 0.212013517111056 -0.31221656615521 0.300589333071408 -0.279908653373931 -0.325898765025563 0.402015685455786
0.217785267996895 0.657294920921043 -0.075455065716355 0.0538522012578611 -0.0137332940251576 0.0967704817613464 -0.102073166889027
0.303503365744203 -0.16011132709118 0.236715909865574 -0.0270557029177725 -0.237589996210688 0.166261157252646 -0.455195230382189
0.198335144380328 0.274518334586288 -0.416070902071147 -0.153960072764589 -0.314648537711647 0.27628317029894 0.300426715433113
0.287779245358538 0.0802734353175171 -0.366916720261958 -0.31132032366331 0.0947604093975343 0.0749193359369373 -0.152854404069842
0.374720192465743 -0.211467307985405 -0.129692096279495 -0.0326628920865677 0.133093438713896 -0.129265611961207 0.247360347534002
0.25223618128652 0.1626635773762 0.185852095742113 -0.2188919164396 0.0304268846503176 -0.197994809099866 -0.269604947256984
0.285127974231981 0.357452361378823 0.233676598756731 -0.12472432044991 -0.151382002790726 0.417689647617033 -0.413599090834632
0.190980682297981 -0.00281885224921686 -0.0150930907791732 -0.0765424215819297 0.134753621597894 0.263479923710188 -0.614947187600491
0.209693723049889 -0.0260537631073455 -0.648877333824688 -0.0585359265262024 0.313776337115074 -0.345023954706734 -0.0793672558722795
0.283257861053994 -0.201263311768868 0.300836843551228 -0.0955631399317413 0.309530060383302 0.570155339955043 -0.174668724319326
0.215401712179845 0.112143221468903 -0.350649593503583 0.114276202046633 0.176350494045927 0.216836071593301 0.135438206162554
0.237745181564586 0.287568589884746 -0.854092590336329 0.225121650690225 0.19159200551344 -0.467909310759007 -0.181233545271669
0.271943560565955 0.245765092695168 -0.249544540667968 0.271612123382728 -0.176547676704368 -0.211233996140284 0.114135282747147
0.189203700965706 -0.052334442330407 0.113861226864181 0.123942940445915 -0.23706845443946 -0.11486063452839 -0.102053142254339
0.228533691810183 0.120958804820283 -0.467828105008121 0.026492482849219 0.206356736242885 0.0419371611582019 -0.560583815958874
0.20284030681657 0.137078453712202 -0.0825178564413046 -0.0716097560975606 -0.882090592334495 0.0144206747325963 0.228648547111556
0.227647416872313 0.39274995644589 -0.222667110903018 -0.292360164851241 -0.0701307440876753 0.0940992895635697 -0.224781403756963
0.264983029776279 -0.239043336100741 0.147342264595117 -0.0498184882665619 0.394253208868144 0.241835263751986 -0.389594843178519
0.188328315926944 0.0282547378919876 0.402018537843258 -0.265008391201482 0.0533570778312736 -0.263416134672508 -0.373069461547684
0.184677419354839 -0.00828335100373479 -0.405113462837235 0.105908298651869 -0.189455997957822 0.0741963732930828 -0.00288438868342428
0.183012926620832 0.0630304668761333 -0.193298270325651 -0.00849608686455665 0.2769248395967 -0.258884007599555 0.0701354011641643
0.214948337671041 0.459237915313073 -0.407534496693474 -0.30133215766646 0.319017572675644 -0.0451983575588206 0.0326239748682404
0.181114281400382 -0.0224437540979556 0.0338184926803052 0.013486294108738 -0.501012797213388 -0.212649521346631 -0.229090548581665
0.18055797902247 0.106136722756921 -0.247634773921651 0.0630655698040161 -0.345138720864587 0.130792477123654 -0.125251584985532
0.187192970456767 0.334505220705455 -0.478420050359485 0.723107532286934 0.281805096849058 0.368620637911205 0.429708460487772
0.194544683103473 -0.451027565382331 -0.0848834231926651 -0.311331324370268 -0.24492929995364 0.0908644267602691 -0.153678618442137
0.176834479201152 0.035723648484474 -0.378492797198685 -0.00685232896280855 -0.234179469706356 -0.0771627213669646 0.00965594014358889
0.411498786133949 -0.204885683708083 1.0156496580747 0.153976073187896 -0.80935960591133 -0.788120567375886 -0.336132488305418
0.247798831122188 0.162723325180923 0.458007189537116 -0.10259545408433 -0.276219219647558 0.105195749993218 -0.175058954987957
0.189893699354499 0.0883581215971366 -0.476563850453596 -0.261449898785425 -0.302631578947369 -0.325320453392525 -0.493914317063721
0.178844325644483 0.0966883691381053 0.216139526942764 -0.110478261969195 0.174438370975493 -0.0785543635929207 0.122098061807454
0.173573604021323 -0.169860527792612 -0.0388577183507139 -0.115320561766145 0.243291576799151 -0.136353548776414 0.15389781609308
0.20470699292933 0.126679897194006 -0.119486802273567 0.0980175350421633 0.170429161780309 -0.261885993334886 0.324343004726103
0.17102207075246 -0.035244039582873 -0.132343632199605 -0.338720954143533 -0.374515045582289 0.362097292027635 0.477539908281937
0.171193470698421 0.12114367982797 -0.0521023007343806 -0.251606705095078 0.106539455376665 0.348592281019894 -0.240226020074491
0.175775557786341 -0.340325877179106 0.120478510637336 -0.0609589871371811 -0.275682970474202 0.226741878281208 0.0542986877821225
0.187051630610407 -0.158926981891795 -0.441772158568856 -0.263771658564346 0.185779644647228 -0.216291766026336 -0.108283927393431
0.292519345358462 0.134189590544957 -0.503910473872611 -0.0259924385633271 0.293005671077504 0.176799072479869 0.391974989312872
0.169225000585878 -0.0954965786920585 -0.0691732335474195 0.152531537327654 0.0600745663072096 0.296132938370537 0.0883494251280299
0.220337683056533 0.109496668378718 -0.569273303005567 0.143146954201868 0.185874277456648 0.225885832232863 -0.234850082169559
0.179509328926558 0.497541153835604 -0.205867979693317 0.191625124626122 0.22432701894317 0.262656430096684 -0.156331000695955
0.166730784924049 -0.283030338814789 -0.208514803131956 -0.0483418963101357 -0.34119570294255 -0.485405462241446 0.371839178043151
0.229538672538399 0.0376553886062493 -0.0435385242756442 -0.0552339105712074 -0.0892007358642607 0.0543498622526469 -0.230619503635565
0.166219463823234 0.0725700129899196 -0.385705309359242 0.00821734026496735 0.0901511703121637 -0.136600006200973 -0.315308343409915
0.171028371500761 0.0878277702124964 -0.508381371613154 -0.0472547490646026 -0.0623816419739349 0.246179803315402 0.161991658364428
0.195055373576665 -0.225975716166851 0.306925357281097 0.223790209228545 0.393448921928368 0.320172847903716 0.0770151981904607
0.197885238574142 0.209482743176197 0.0875097481051963 -0.0999067042908373 -0.0877852720232685 0.149038856853505 -0.0550987315894238
0.194002931413151 0.212402919854376 -0.33343730989803 -0.211020663744521 0.00581447356650854 -0.131435296641104 0.27942040988181
0.187376516608102 0.352184731788968 -0.598875228109941 -0.353511724447437 0.0193467407158091 0.00882026248315883 -0.0121473579611017
0.169109195402299 -0.12510695647774 -0.1283576618118 -0.0607198039735923 0.1040063677368 -0.0417427207020441 -0.198276817257645
0.16734944289418 -0.208982731961897 0.0690878592965341 0.115710987170172 -0.127752020627759 0.113785106629599 0.139579562927531
0.193426949507021 0.0425027042288016 0.06762190521191 0.18089565606807 -0.170306965761511 0.0333348632446723 0.0249354039311689
0.258934134470059 -0.0876738237999921 -0.221500139459698 0.203524780819468 -0.303766326713186 -0.156443717648708 -0.433616114398718
0.265485491071429 -0.112578585652509 0.129931931451295 -0.12944820631033 0.234980550352975 0.380913042834102 -0.0897147509599099
0.214192007707366 0.0751570961348074 -0.213028464948298 -0.293951261966928 -0.531766753698868 0.529494499344801 -0.192494681786059
0.162930049908475 0.179257642539884 -0.043773227882523 -0.388657373827956 -0.333319046802676 0.176993410237791 0.24608457687114
0.169202745447161 0.334705258839294 -0.708700881724074 0.109236725663716 -0.0953029271613348 0.274755006776088 0.494877277518446
0.180555129849942 -0.233860253059627 -0.0264856204849528 -0.239704890387858 -0.0656531327020367 -0.108681971075598 -0.0925907355486337
0.159261233698004 -0.0256296418448654 -0.218668898619618 -0.176065869614256 0.0303455310467934 -0.173869202019228 -0.141189840171364
0.16849330777674 0.0461575627295118 -0.122144411476374 -0.123462056279076 0.286421884233772 -0.1755949889221 -0.300050986542536
0.16089118602921 0.0202738411686206 -0.0261914896247134 -0.499713088885064 0.119871463820508 -0.429786112803631 0.354164360151364
0.172019802894851 0.206047259353872 -0.292868916192486 -0.378927216775209 0.476870227746919 -0.0602016975589645 -0.0881614332630165
0.158717657237524 0.376031915769006 -0.244454329735073 0.106571801746065 -0.0161631264178187 0.0841133921146128 0.104349979787202
0.200732219626627 -0.255288955377491 0.0258764491508785 -0.0997648819065937 0.000614513198675748 -0.265123364054056 0.246923928653738
0.18939981136128 -0.0901883873533097 -0.311608594458936 -0.809267875287449 0.166479490881865 0.141832771859326 0.258944902182826
0.165754371047457 0.668456541800177 -0.985614993832155 0.11106301939058 -0.485457063711911 -0.00409959142145211 0.0753850780748074
0.164683168719262 -0.130607289618288 -0.29393831258744 0.330070012355122 -0.14497021965814 -0.0481301759556224 -0.63184480140259
0.180572712961187 -0.198181017181457 -0.068826743279727 -0.659649216906243 0.375637449870447 -0.335969575796968 0.0592691299152047
0.191594010614102 0.0919817798134881 -0.246617329769192 -0.258252994449314 -0.419408812046849 0.24146094147661 -0.0575346264443077
0.165533009899692 0.462105490656024 -0.428909281074445 0.150605004653883 -0.066487324627773 -0.295281496400766 0.127442983985488
0.205824143313304 0.395225576153686 -0.63215044773714 -0.528286978508218 0.22882427307206 -0.126493150914481 0.309269625016033
0.206102652259332 -0.252564530780841 0.237044363683854 -0.509470953731073 -0.797009787657598 0.426818469185562 0.39962584976029
0.157206586604324 -0.159628745115068 0.106713917836638 0.493714022565047 -0.017417875508481 -0.139160870506382 0.232972996702189
0.169838283479548 0.132366382877744 -0.184809982269023 0.0250876086860899 0.019510511042893 -0.238238230518144 -0.00425411907187507
0.209004302876736 -0.211757738641148 -0.012887861661002 -0.0620253164556959 0.149467550733373 0.129081374146139 -0.311903907677537
0.194819721241477 -0.0617131853569656 0.121786483352658 -0.170929018789144 0.0795929018789148 -0.173010523244522 0.150549849162905
0.168325152961743 0.0613857988799705 0.224177568353275 -0.123286393733097 -0.427414591687649 0.561802828351524 0.0602055637786761
0.181889731539655 0.0301686388377501 0.579438536011033 0.151311171742652 0.209782036498547 -0.177915817473843 -0.340480797309908
0.163849751786278 -0.0311581869098874 0.0269784967345852 -0.0376639641421133 -0.415768571616901 -0.189077675199233 -0.245354413153705
0.156188017135145 0.0337483228597458 -0.0655347413536856 0.315153917130596 0.335769477282438 0.196718187858743 -0.14818145423742
0.169265449420315 -0.183241308558591 -0.178857684937687 0.0470500997681074 -0.161159871649679 -0.0389279752579377 0.290007366244878
0.161282884224068 0.0503043702724537 0.0241178737242712 -0.441010741327698 -0.591594764336445 0.317494205008377 0.173609935766974
0.181008157098319 -0.00681065128758587 -0.327296158415719 -0.0735873812796886 -0.363096779763447 0.311179909945502 -0.166513599773279
0.166653312360043 0.339117912384113 -0.177588801876375 -0.272824085372618 -0.329991952448856 0.183637514258632 0.286341210783111
0.171438996420753 0.524286973324946 -0.0977971814484029 -0.330927933117367 0.383051837211391 0.0161986597837041 0.060003710145292
0.17590392596522 0.346619933159877 -0.560182938611704 -0.241342567927545 0.0347442067304515 0.503950946245484 -0.430763140642838
0.154792524847147 0.156100571922692 -0.157527373753404 -0.0939363224421662 0.0679337357133694 0.00890418505788117 0.230005573705058
0.187183586464162 -0.442871058524335 0.00696457917220923 0.0429226905486121 0.0224874349389186 -0.242473621279193 0.213855184969817
0.193993899128306 0.170840010500592 -0.414490761265584 0.128981947206301 0.208328459468944 0.171626927440882 0.0186752083554409
0.169244426823645 0.0852216248526967 0.0120678444646184 -0.388223107690214 -0.116923753771009 0.0136113093190288 0.294384009767819
0.198028651211642 0.136058094826528 -0.409173185270788 -0.135338601410485 -0.227207069419663 0.249942263776194 0.466201836266536
0.153077037466052 -0.0272624410574111 -0.37376102677834 0.0558226622871743 0.265146185839288 0.101782687312965 0.510502188550665
0.236859973083405 0.307889006228416 -0.293309928594187 -0.282761663423684 -0.162627551020409 0.0217999167913892 0.228400639375848
0.183607051520561 -0.252201534286871 0.218940640942344 -0.0748310267138723 -0.505230125523013 -0.639559609222402 0.244833695239666
0.155587026879978 0.171524882869819 -0.223985047129473 0.0462191780821924 0.0982845100105372 -0.189001169757515 0.00959977255513399
0.151245738774715 0.0998603694541294 -0.507971915163816 -0.139282814957633 0.226616500856695 0.141040960506908 0.132418939375058
0.161249781521278 -0.0327679997062586 -0.31067260757858 0.265389676853341 -0.308644272820322 0.175266202467745 -0.34028870068817
0.180166103996354 -0.0268352330407261 0.0185687416957778 -0.300671185539607 -0.478230080409357 0.605743092652471 0.0813794477097742
0.151088643623156 0.179039301386779 0.128640701632847 0.0970854768373117 -0.210000311949215 0.146539040563481 -0.10391461885889
0.156766915767212 -0.245934261594669 -0.295413715452562 -0.138109081929307 0.0820443601342483 -0.175507910638748 -0.0623655886964523
0.159186335993526 0.159850033999202 0.0278713663284407 -0.259317825211914 -0.353861883301666 0.276237529818552 0.0187598257454858
0.194489275962524 0.337892231345051 0.337357291216528 0.295205360250609 -0.0794683257918541 0.238738418893606 -0.598783279083624
0.176064240774127 -0.14440719460291 0.430068283987629 -0.170264787222844 0.052795788886565 -0.0453199776993001 -0.293173500510047
0.171919783645855 -0.0833467292675504 0.566385765220312 0.534402160346745 -0.00486380587136282 -0.252932529560767 -0.0644701603481627
0.267618960840523 0.177548877534589 -0.201461587880425 -0.478066914498141 0.165196237986739 -0.183252331254984 0.0833194603800433
0.156865967859241 -0.145111646547297 0.270384844003793 -0.131847024741522 -0.222105189757743 0.218774675199389 -0.477403273218401
0.1624373714354 -0.475686547312045 -0.388632274246189 -0.185080175156728 -0.0307154333238822 -0.0749344426952413 -0.0162996756941441
0.186271193917915 0.100621641800846 -0.49498732221679 -0.130187496438138 0.290598107938679 0.067735675797204 -0.139491132361569
0.197293220524758 0.0311454629032279 -0.128884920055946 -0.529351553303649 -0.0634884077997841 0.0598323825806375 0.143528662378805
0.169779447964986 -0.19570413528642 -0.395362453920286 -0.240526653821451 0.236846005632133 -0.0429607602901449 0.137669706688926
0.22779718686393 -0.356512557077626 0.132247325018742 -0.336044015029521 -0.174557165861514 -0.566319313830765 -0.0222672206221565
0.162694417442022 0.0398057664548672 0.577951668751553 0.0248951048951046 -0.269530469530469 0.298537522336915 -0.594149591368156
0.150480968287849 0.0238245565143817 -0.333883734622599 0.430622009569378 0.11011228714578 0.0953844304504278 0.11139988962977
0.161353401023573 -0.18904187008148 -0.169895832445834 -0.589743589743589 0.0873397435897435 0.00522172412903174 0.0537200722058036
0.163097812289349 0.634988021302856 -0.576625431645688 0.113582984728592 -0.285727415304613 0.53517516069733 -0.0720559290138169
0.147210188464457 0.143053479208231 -0.330962579986239 0.116271973292994 -0.0969895936570862 -0.054998067997683 -0.309953776434523
0.203676478655359 0.275692226474858 -0.222694411449856 0.326071169208423 -0.636029411764705 -0.44178285281011 -0.194512179075776
0.191870893705448 0.0726392605230043 -0.125945009466242 -0.205610320068151 -0.0500452990412827 -0.0108900520557181 0.642261907157702
0.345704354975847 0.336999149992221 -0.0556372992352025 -0.117369409204963 -0.168710849081435 -0.055328131938769 -0.376942344157682
0.172837313642099 0.0618706124043703 -0.0731679839045507 0.139650032404406 -0.256068882510879 -0.0197547465821403 0.118432427240418
0.143769881082931 0.169127582452335 -0.207796324274408 0.306265224593199 -0.166502241060119 -0.0974319663023825 0.0777929693728773
0.143823327508737 -0.250664827655689 -0.00133588477428641 -0.0820663992654528 -0.0233298557909618 -0.169524708688556 -0.0198399139783855
0.141750108164905 0.0143119920941256 0.00794544834051248 0.0246507311876003 0.215064971080181 -0.073129237939655 0.0223917210948407
0.146977972366135 -0.133438024561468 0.00102146412580821 -0.112425256517264 0.0689683885423609 -0.475065194468709 -0.0865339919409546
0.204588481745774 0.042902519130501 -0.0915117447771708 -0.258575218295861 0.10317401725555 -0.0827423256346481 0.0121706845405462
0.176425907021525 0.0495264220001048 0.00951883322515524 -0.386849022891194 -0.025127841839256 0.263592274583536 -0.482737647208652
0.161907683279764 0.256614669551179 -0.361824599511269 -0.0163003043625293 -0.221701531474951 0.119745618765354 -0.131683190921302
0.167583872527574 -0.217803614382079 0.0832502769741418 -0.104930203377425 -0.169798048451261 -0.181559125110616 -0.397182331381184
0.158839013274781 0.208587444515072 -0.07616098524468 0.205800103186057 -0.119073344349816 -0.170343084862557 -0.200103585046653
0.142519453536918 0.20135481023174 -0.399014844372609 -0.0903418676193312 -0.0959398347013698 0.0491384475273259 -0.369336903717152
0.160357871134612 0.12313991568873 -0.268462091163067 -0.287285223367697 -0.405112117740984 0.00219882214760029 0.225831312000466
0.154135960390495 0.12896475718691 -0.552312438744397 0.10078790687725 -0.109013771354674 0.254208449509476 0.163938706249613
0.164886154684343 0.555440667746739 0.29137660217642 0.271000394845472 -0.147882894763538 0.136598028949406 -0.00700888486991533
0.140559621912654 0.254064860391893 -0.44608119625331 -0.448504279620988 -0.168990723418443 -0.110435344577186 0.328633869380917
0.164533332125073 0.0870676905131738 -0.211232187573726 -0.257549458569202 -0.25431221523107 0.345492437861508 -0.24104808539467
0.146327861697743 -0.00824944148526399 0.320231055393272 0.125778780486313 -0.32841106508085 -0.107497926025738 -0.22108314777753
0.141438333417986 -0.10346616623553 0.050510616489699 -0.519801385622898 0.0693750609551256 -0.153320569440724 0.330828603992229
0.140738516493587 -0.127964051755626 -0.110237892255383 0.13702834897185 0.172854379358534 -0.102460167328928 0.100256426267721
0.162549362569198 0.346784213233011 -0.0532261755166829 0.312802814097033 0.526747195858499 0.430150797692734 -0.508845424981121
0.170643357371833 0.175241663586896 -0.350609296335063 0.162878415459282 0.180345025680695 0.256466479906077 0.178091019154528
0.1946507448467 0.40634799145241 -0.923699699363084 0.191014056224899 -0.666666666666666 0.492098697147513 0.335430768724864
0.152378850324919 0.178568674837124 -0.606882226129354 -0.0710606792209886 0.0504318901228608 0.236194632294558 -0.0989359598420659
0.282148247130954 -0.0393759202797152 -0.364025651121505 -0.348913228052301 -0.368427010811117 0.2620929972626 0.359787607899568
0.257454247826368 -0.497219370253079 0.63378326159225 -0.0527251184834115 -0.540417654028437 -0.206735067999852 -0.600902854047668
0.239276748036964 -0.149631609150308 -0.390218430619597 -0.0429486435233569 -0.210674755214984 -0.266876879357206 0.425308117790689
0.138637548333891 -0.0792805926108131 -0.264577238334245 0.0402918364664124 0.144581744884097 -0.296438394669504 -0.251366985398399
0.187767584097859 0.090637978815034 -0.341691598914162 -0.422267485834848 0.0284956978505363 0.0841685047121775 0.0866598492666962
0.143763136620857 0.199364707849201 -0.053521344161407 0.0883202175456377 -0.133228086635364 -0.177487130937098 0.132130372824738
0.141096570486725 0.1017268117735 -0.542305844209526 -0.866244581336984 -0.299946764012473 0.123462195986014 0.785730313381478
0.137999906377268 0.142058382198743 -0.0687302180986306 -0.00319142227946893 0.0221385508093895 0.379944595619921 0.421668454674108
0.137716483927237 0.221330452233312 -0.42357013161322 0.0411062244212328 -0.0459130692775553 -0.44609972579937 0.39356042493817
0.183115369674997 0.25999627654164 -0.555777137523861 -0.479421502003833 0.711517686008014 -0.113116499441991 -0.0570693220026442
0.191026140818227 0.309012183953351 -0.786648949119533 -0.110823139125027 0.00580551523947762 0.778249162003843 -0.53364644761786
0.159315255648146 -0.00554799653095183 0.057891957835641 -0.517242537188141 0.089251536214365 -0.186885993263153 0.855363002821934
0.136569983961726 -0.39314721975596 -0.257432591280407 -0.262766378384489 -0.028368944661127 -0.0897192219444547 0.191700743067292
0.149323191845972 0.587362411703378 -0.412173718016968 -0.346390431439556 -0.394539789431364 0.414790577128955 0.224653085993401
0.153725672569012 -0.005724083474629 0.0682792479489022 -0.103170796413223 -0.160470438989567 -0.0562352073687195 0.279634123956433
0.135365088220936 0.0775213370290075 -0.356155201677856 -0.113083269777438 -0.212469981658085 0.151599999140795 0.149238938098543
0.157754252623959 0.171845376587414 0.0170962764345581 0.0254396143890032 0.125623238673315 0.0529449583140701 0.0738263354990765
0.160651158932004 0.143257259061889 -0.131938358450403 0.453886859014741 0.130065935911973 -0.101685065263382 0.145357598956737
0.185268913865647 -0.204019936228792 -0.340016608198617 0.308877074270984 0.110617045271469 -0.10574695579065 0.00605421295108429
0.141605244940343 0.288599375367713 -0.432492889410126 -0.303193524650479 -0.935442727495707 0.411155082723929 0.590914283336828
0.234741308254625 -0.161214882055801 -0.394348986259007 0.307323658454269 -0.612361988332289 -0.595003607144111 0.677510334356024
0.137561674863583 0.111041538902038 0.259054652382788 0.154668229980893 0.253978851832552 0.118574067278311 -0.155281834721366
0.15230031220402 0.130190980571064 -0.123940540402542 -0.245370134955099 0.206493131811518 -0.155977693591295 0.176888644651495
0.135810821379968 0.231411731846294 -0.0124401230688301 0.224265365322645 -0.000797361850745281 -0.13156135070507 0.0822213400805543
0.332811780947998 0.51781152588763 0.194467313269107 0.475858351639411 -0.31302855166963 -0.424820348064767 0.0954882899986101
0.146266037202513 0.121957149904856 -0.440190189822755 -0.0882368317866949 0.0356663616956387 0.25317054247204 -0.103550194751368
0.151291980075698 -0.105929340442389 -0.0652184273989838 0.30462891130075 0.351435221101629 -0.0623144514793594 0.178448907606074
0.156723240552161 0.0637909402545824 -0.173129897530782 -0.0156912637828672 -0.188786214901121 0.191611217283257 0.117389947885175
0.146674800674445 -0.20405622042698 0.367543459242901 -0.41879549022406 0.263276901669757 -0.219187739836796 -0.184935481468416
0.151727435429534 0.381889649148347 -0.410973406807533 0.32909593816308 -0.170447921281506 -0.151576293103842 0.023086167398487
0.136872658731102 0.37257923325853 0.281681506564678 -0.17655821266198 0.266920813269129 0.171277252975618 -0.669280987197553
0.143535280058194 -0.347483626481212 -0.0506650687012594 -0.353223254894206 -0.23698586118252 0.217474311859869 -0.0369307011833247
0.15746832665042 0.0296389269498435 -0.193029216448577 0.295516681005641 0.167521030494216 0.270223176292051 -0.112556712208576
0.183106313441813 -0.123816868919358 -0.250263418460936 0.0510981554627261 -0.135759394620071 -0.270717372079246 -0.311697022075457
0.138535532156582 0.251462450122853 -0.25595271391546 0.219949575654274 0.0740385639714503 0.382115289832288 -0.122161711524969
0.140357968138876 0.115825160752496 -0.0514758228979841 0.279935332575325 0.380482791796038 0.0396569052872902 0.135128558231302
0.221851225151449 -0.169879269120642 0.19847224461343 0.282419995816775 -0.801519033674964 -0.359880777915964 0.0170975441315422
0.133497108029106 -0.0428719993553189 0.0192990301234986 -0.183894696089818 -0.280807200929153 -0.124277600577517 -0.179431118979774
